#      x          Cp  
     1.00000    0.07830
     0.99148    0.07104
     0.97981    0.05887
     0.96621    0.04666
     0.95106    0.03492
     0.93485    0.02421
     0.91806    0.01434
     0.90102    0.00544
     0.88398   -0.00193
     0.86714   -0.00826
     0.85058   -0.01562
     0.83423   -0.02604
     0.81794   -0.04006
     0.80163   -0.05703
     0.78533   -0.07664
     0.76904   -0.10008
     0.75274   -0.12953
     0.73638   -0.16634
     0.72011   -0.20883
     0.70421   -0.25198
     0.68867   -0.29026
     0.67332   -0.31958
     0.65798   -0.33821
     0.64247   -0.34722
     0.62671   -0.34962
     0.61072   -0.34931
     0.59468   -0.35039
     0.57897   -0.35135
     0.56401   -0.37423
     0.54924   -0.33768
     0.53402   -0.31953
     0.51797   -0.31554
     0.50124   -0.31027
     0.48417   -0.30814
     0.46693   -0.30875
     0.44962   -0.31165
     0.43229   -0.31581
     0.41509   -0.31995
     0.39808   -0.32349
     0.38128   -0.32849
     0.36464   -0.34274
     0.34809   -0.38195
     0.33148   -0.47310
     0.31477   -0.63919
     0.29828   -0.82706
     0.28214   -0.83636
     0.26618   -0.84364
     0.25014   -0.84965
     0.23390   -0.85506
     0.21772   -0.86063
     0.20195   -0.86734
     0.18661   -0.87647
     0.17168   -0.88974
     0.15715   -0.90970
     0.14302   -0.93952
     0.12931   -0.98081
     0.11603   -1.03301
     0.10325   -1.09287
     0.09113   -1.15509
     0.07984   -1.21631
     0.06952   -1.27207
     0.06024   -1.31665
     0.05197   -1.34592
     0.04466   -1.36024
     0.03824   -1.36365
     0.03262   -1.36104
     0.02770   -1.35564
     0.02339   -1.34762
     0.01961   -1.33672
     0.01628   -1.31979
     0.01335   -1.29435
     0.01077   -1.25612
     0.00851   -1.20001
     0.00654   -1.12106
     0.00484   -1.01164
     0.00340   -0.86630
     0.00222   -0.68066
     0.00130   -0.45501
     0.00063   -0.19986
     0.00020    0.06616
     0.00001    0.32032
     0.00005    0.55087
     0.00031    0.74418
     0.00084    0.88535
     0.00164    0.96955
     0.00272    0.99943
     0.00407    0.98772
     0.00570    0.94689
     0.00762    0.88999
     0.00984    0.82381
     0.01240    0.75553
     0.01532    0.68779
     0.01867    0.62320
     0.02251    0.56317
     0.02695    0.50856
     0.03213    0.46001
     0.03821    0.41746
     0.04543    0.37932
     0.05401    0.34180
     0.06411    0.30044
     0.07572    0.25622
     0.08869    0.21583
     0.10285    0.18201
     0.11799    0.15031
     0.13374    0.11532
     0.14975    0.07635
     0.16580    0.03505
     0.18172   -0.00853
     0.19738   -0.05509
     0.21266   -0.10313
     0.22756   -0.14817
     0.24217   -0.18491
     0.25665   -0.20911
     0.27116   -0.21946
     0.28589   -0.21730
     0.30099   -0.20595
     0.31658   -0.18924
     0.33276   -0.16988
     0.34948   -0.15321
     0.36644   -0.14042
     0.38342   -0.13099
     0.40031   -0.12399
     0.41706   -0.11810
     0.43369   -0.11199
     0.45022   -0.10465
     0.46667   -0.09549
     0.48306   -0.08448
     0.49938   -0.07208
     0.51553   -0.05921
     0.53130   -0.04695
     0.54638   -0.03607
     0.56125   -0.02647
     0.57643   -0.01831
     0.59250   -0.01012
     0.60903   -0.00223
     0.62558    0.00517
     0.64187    0.01208
     0.65791    0.01862
     0.67386    0.02490
     0.68994    0.03058
     0.70634    0.03403
     0.72299    0.03296
     0.73954    0.02737
     0.75588    0.02026
     0.77209    0.01493
     0.78825    0.01301
     0.80438    0.01470
     0.82046    0.02000
     0.83651    0.02874
     0.85260    0.03967
     0.86887    0.05036
     0.88535    0.05870
     0.90199    0.06440
     0.91862    0.06865
     0.93506    0.07196
     0.95104    0.07433
     0.96612    0.07596
     0.97972    0.07706
     0.99143    0.07780
     1.00000    0.07830
