#      x          Cp  
     1.00000    0.20665
     0.99116    0.18772
     0.97903    0.16075
     0.96493    0.12935
     0.94935    0.09508
     0.93298    0.06138
     0.91618    0.03367
     0.89895    0.01447
     0.88125    0.00163
     0.86321   -0.00843
     0.84515   -0.01874
     0.82716   -0.03109
     0.80923   -0.04522
     0.79140   -0.06033
     0.77369   -0.07727
     0.75608   -0.09856
     0.73839   -0.12644
     0.72050   -0.16093
     0.70241   -0.19947
     0.68435   -0.23812
     0.66641   -0.27418
     0.64862   -0.30708
     0.63103   -0.33770
     0.61387   -0.36755
     0.59757   -0.39802
     0.58274   -0.43002
     0.56983   -0.47029
     0.55892   -0.53475
     0.54954   -0.45285
     0.54083   -0.32945
     0.53157   -0.41389
     0.52068   -0.43750
     0.50779   -0.47164
     0.49286   -0.50502
     0.47637   -0.54360
     0.45897   -0.58609
     0.44116   -0.63245
     0.42327   -0.68212
     0.40543   -0.73433
     0.38772   -0.78839
     0.37016   -0.84348
     0.35273   -0.89880
     0.33541   -0.95123
     0.31811   -1.00155
     0.30093   -1.06244
     0.28396   -1.12798
     0.26729   -1.19759
     0.25095   -1.27960
     0.23500   -1.42286
     0.21945   -1.57772
     0.20429   -1.61785
     0.18946   -1.66411
     0.17491   -1.71187
     0.16060   -1.75671
     0.14654   -1.79830
     0.13277   -1.83593
     0.11935   -1.86509
     0.10631   -1.88190
     0.09371   -1.88831
     0.08168   -1.89457
     0.07043   -1.91223
     0.06019   -1.94628
     0.05111   -1.99456
     0.04321   -2.05284
     0.03642   -2.11788
     0.03060   -2.18740
     0.02561   -2.25987
     0.02131   -2.33457
     0.01760   -2.40956
     0.01439   -2.48418
     0.01159   -2.55581
     0.00916   -2.62134
     0.00706   -2.67699
     0.00524   -2.71469
     0.00370   -2.72760
     0.00242   -2.69895
     0.00138   -2.61808
     0.00059   -2.47834
     0.00005   -2.27329
    -0.00023   -1.91392
    -0.00025   -1.43204
    -0.00004   -0.98781
     0.00039   -0.59174
     0.00111   -0.13800
     0.00212    0.24539
     0.00342    0.54873
     0.00500    0.76233
     0.00686    0.89673
     0.00900    0.96971
     0.01142    0.99789
     0.01414    0.99565
     0.01720    0.97311
     0.02062    0.93791
     0.02448    0.89439
     0.02883    0.84669
     0.03378    0.79632
     0.03944    0.74562
     0.04594    0.69539
     0.05346    0.64711
     0.06217    0.60187
     0.07224    0.56134
     0.08380    0.52744
     0.09694    0.50224
     0.11172    0.48550
     0.12798    0.47266
     0.14520    0.45803
     0.16284    0.44203
     0.18057    0.42673
     0.19830    0.40966
     0.21612    0.38754
     0.23420    0.36102
     0.25251    0.33338
     0.27086    0.30709
     0.28913    0.28298
     0.30731    0.26134
     0.32548    0.24340
     0.34377    0.22875
     0.36210    0.21217
     0.38040    0.19508
     0.39861    0.17790
     0.41670    0.16109
     0.43463    0.14508
     0.45235    0.13018
     0.46974    0.11674
     0.48657    0.10495
     0.50245    0.09463
     0.51687    0.08611
     0.52939    0.07615
     0.53993    0.07235
     0.54865    0.02345
     0.55604    0.09216
     0.56308    0.10334
     0.57074    0.10908
     0.57972    0.11305
     0.59045    0.11518
     0.60330    0.11016
     0.61824    0.10351
     0.63482    0.09587
     0.65242    0.08749
     0.67054    0.07706
     0.68878    0.06330
     0.70685    0.04638
     0.72457    0.02863
     0.74194    0.01388
     0.75907    0.00554
     0.77610    0.00452
     0.79317    0.00904
     0.81032    0.01670
     0.82753    0.02694
     0.84480    0.04038
     0.86220    0.05552
     0.87980    0.06786
     0.89751    0.07596
     0.91502    0.08232
     0.93222    0.08790
     0.94898    0.09334
     0.96483    0.09857
     0.97905    0.10878
     0.99118    0.17390
     1.00000    0.20665
