NEAT_airfoil
1.00000000 -0.03592330
0.99989034 -0.03589991
0.99956142 -0.03582970
0.99901336 -0.03571267
0.99824643 -0.03554878
0.99726095 -0.03533799
0.99605735 -0.03508025
0.99463617 -0.03477550
0.99299802 -0.03442363
0.99114363 -0.03402457
0.98907380 -0.03357821
0.98678945 -0.03308442
0.98429158 -0.03254305
0.98158128 -0.03195396
0.97865975 -0.03131697
0.97552826 -0.03063190
0.97218819 -0.02989853
0.96864099 -0.02911664
0.96488824 -0.02828599
0.96093158 -0.02740630
0.95677273 -0.02647731
0.95241353 -0.02549870
0.94785588 -0.02447013
0.94310179 -0.02339128
0.93815334 -0.02226178
0.93301270 -0.02108121
0.92768213 -0.01984918
0.92216396 -0.01856526
0.91646062 -0.01722902
0.91057460 -0.01583991
0.90450850 -0.01439751
0.89826496 -0.01290130
0.89184673 -0.01135075
0.88525662 -0.00974526
0.87849753 -0.00808434
0.87157241 -0.00636741
0.86448431 -0.00459390
0.85723634 -0.00276313
0.84983167 -0.00087458
0.84227355 0.00107235
0.83456530 0.00307838
0.82671030 0.00514580
0.81871199 0.00727848
0.81057389 0.00948060
0.80229956 0.01175674
0.79389263 0.01411186
0.78535678 0.01655127
0.77669577 0.01908063
0.76791340 0.02170606
0.75901350 0.02443375
0.75000000 0.02726366
0.74087684 0.03017297
0.73164802 0.03313139
0.72231759 0.03610794
0.71288965 0.03907064
0.70336832 0.04198674
0.69375779 0.04482382
0.68406228 0.04754793
0.67428602 0.05186882
0.66443332 0.05513707
0.65450850 0.05683477
0.64451590 0.05825671
0.63445991 0.05963272
0.62434494 0.06094837
0.61417544 0.06220776
0.60395585 0.06341354
0.59369066 0.06456626
0.58338437 0.06566601
0.57304151 0.06671087
0.56266662 0.06769950
0.55226423 0.06862926
0.54183892 0.06949851
0.53139526 0.07030547
0.52093783 0.07104958
0.51047121 0.07173113
0.50000000 0.07235175
0.48952879 0.07291466
0.47906217 0.07342431
0.46860474 0.07388729
0.45816108 0.07431109
0.44773577 0.07470539
0.43733338 0.07508089
