#      x          Cp  
     1.00000    0.15190
     0.99153    0.13896
     0.98003    0.12010
     0.96671    0.09718
     0.95201    0.07070
     0.93652    0.04241
     0.92063    0.01555
     0.90437   -0.00740
     0.88765   -0.02656
     0.87047   -0.04354
     0.85295   -0.05982
     0.83528   -0.07629
     0.81756   -0.09323
     0.79985   -0.11041
     0.78218   -0.12778
     0.76457   -0.14595
     0.74700   -0.16581
     0.72940   -0.18776
     0.71173   -0.21155
     0.69398   -0.23669
     0.67620   -0.26300
     0.65844   -0.29048
     0.64080   -0.31893
     0.62343   -0.34771
     0.60655   -0.37601
     0.59047   -0.40160
     0.57563   -0.42775
     0.56225   -0.43399
     0.54932   -0.51148
     0.53499   -0.52759
     0.51940   -0.55945
     0.50303   -0.59209
     0.48626   -0.62647
     0.46929   -0.66154
     0.45221   -0.69734
     0.43507   -0.73418
     0.41790   -0.77304
     0.40071   -0.81599
     0.38353   -0.86726
     0.36642   -0.93473
     0.34948   -1.03113
     0.33282   -1.16691
     0.31661   -1.33803
     0.30089   -1.45481
     0.28564   -1.47772
     0.27077   -1.50370
     0.25618   -1.53478
     0.24177   -1.56940
     0.22745   -1.60354
     0.21317   -1.63444
     0.19890   -1.66160
     0.18467   -1.68543
     0.17049   -1.70679
     0.15639   -1.72747
     0.14243   -1.74949
     0.12869   -1.77400
     0.11526   -1.80160
     0.10226   -1.83363
     0.08981   -1.87403
     0.07808   -1.92734
     0.06725   -1.99434
     0.05751   -2.07118
     0.04894   -2.15368
     0.04152   -2.23999
     0.03515   -2.33005
     0.02967   -2.42437
     0.02496   -2.52327
     0.02090   -2.62645
     0.01736   -2.73311
     0.01428   -2.84172
     0.01159   -2.95024
     0.00924   -3.05577
     0.00719   -3.15353
     0.00541   -3.23763
     0.00389   -3.29766
     0.00261   -3.32301
     0.00157   -3.29499
     0.00076   -3.20283
     0.00018   -3.03167
    -0.00016   -2.72984
    -0.00025   -2.24777
    -0.00011   -1.76670
     0.00022   -1.32139
     0.00080   -0.83208
     0.00165   -0.34145
     0.00276    0.07553
     0.00413    0.40756
     0.00576    0.65086
     0.00764    0.81639
     0.00978    0.91931
     0.01218    0.97590
     0.01486    0.99820
     0.01785    0.99662
     0.02118    0.97798
     0.02490    0.94793
     0.02908    0.90935
     0.03379    0.86562
     0.03911    0.81782
     0.04517    0.76810
     0.05207    0.71751
     0.05994    0.66799
     0.06890    0.62136
     0.07904    0.57945
     0.09043    0.54357
     0.10307    0.51415
     0.11691    0.49058
     0.13180    0.47155
     0.14754    0.45602
     0.16393    0.44411
     0.18080    0.43596
     0.19792    0.43049
     0.21495    0.42610
     0.23174    0.42162
     0.24826    0.41565
     0.26463    0.40599
     0.28107    0.39052
     0.29780    0.36859
     0.31489    0.34219
     0.33214    0.31444
     0.34932    0.28945
     0.36644    0.26902
     0.38356    0.25235
     0.40074    0.23859
     0.41799    0.22687
     0.43532    0.21655
     0.45271    0.20711
     0.47009    0.19820
     0.48736    0.18959
     0.50433    0.18145
     0.52069    0.17306
     0.53601    0.17164
     0.55049    0.15318
     0.56517    0.12913
     0.58065    0.12833
     0.59702    0.12101
     0.61390    0.11415
     0.63101    0.10685
     0.64819    0.09956
     0.66536    0.09261
     0.68249    0.08627
     0.69957    0.08064
     0.71659    0.07573
     0.73352    0.07187
     0.75038    0.06970
     0.76720    0.06974
     0.78404    0.07197
     0.80093    0.07586
     0.81786    0.08098
     0.83481    0.08737
     0.85180    0.09519
     0.86885    0.10414
     0.88593    0.11340
     0.90288    0.12193
     0.91951    0.12902
     0.93580    0.13455
     0.95166    0.13885
     0.96662    0.14267
     0.98003    0.14639
     0.99155    0.15006
     1.00000    0.15190
