#      x          Cp  
     1.00000    0.16588
     0.99134    0.15511
     0.97947    0.13966
     0.96566    0.12240
     0.95032    0.10446
     0.93413    0.08636
     0.91755    0.06692
     0.90070    0.04546
     0.88366    0.02311
     0.86656    0.00083
     0.84952   -0.02217
     0.83254   -0.04751
     0.81554   -0.07607
     0.79849   -0.10780
     0.78142   -0.14302
     0.76438   -0.18339
     0.74745   -0.23110
     0.73088   -0.28613
     0.71484   -0.34464
     0.69931   -0.39988
     0.68411   -0.44488
     0.66903   -0.47447
     0.65390   -0.48781
     0.63858   -0.48744
     0.62313   -0.47914
     0.60783   -0.46895
     0.59322   -0.45883
     0.57996   -0.46020
     0.56840   -0.42457
     0.55828   -0.47396
     0.54841   -0.56045
     0.53719   -0.47292
     0.52408   -0.46466
     0.50911   -0.44567
     0.49279   -0.43591
     0.47567   -0.43158
     0.45815   -0.43337
     0.44042   -0.44078
     0.42262   -0.45270
     0.40492   -0.46708
     0.38742   -0.48099
     0.37014   -0.49055
     0.35301   -0.49153
     0.33595   -0.47675
     0.31893   -0.44958
     0.30226   -0.42922
     0.28610   -0.42257
     0.27025   -0.44060
     0.25438   -0.48963
     0.23816   -0.56820
     0.22165   -0.66490
     0.20531   -0.76374
     0.18937   -0.85724
     0.17388   -0.96057
     0.15884   -1.16072
     0.14426   -1.41021
     0.13015   -1.44723
     0.11655   -1.48842
     0.10354   -1.53923
     0.09130   -1.60289
     0.08000   -1.68057
     0.06973   -1.76922
     0.06051   -1.85399
     0.05230   -1.92201
     0.04504   -1.97164
     0.03864   -2.00855
     0.03301   -2.04078
     0.02807   -2.07367
     0.02372   -2.10799
     0.01989   -2.14398
     0.01651   -2.17736
     0.01353   -2.20464
     0.01089   -2.22066
     0.00858   -2.21567
     0.00655   -2.18289
     0.00481   -2.10706
     0.00334   -1.97380
     0.00214   -1.77319
     0.00121   -1.49544
     0.00055   -1.15102
     0.00015   -0.76612
    -0.00000   -0.39056
     0.00008   -0.01505
     0.00044    0.32393
     0.00108    0.59997
     0.00202    0.79677
     0.00324    0.92052
     0.00476    0.98255
     0.00658    1.00000
     0.00871    0.98664
     0.01117    0.95359
     0.01401    0.90875
     0.01726    0.85737
     0.02101    0.80343
     0.02536    0.74945
     0.03044    0.69742
     0.03644    0.64850
     0.04359    0.60218
     0.05213    0.55496
     0.06226    0.50180
     0.07395    0.44413
     0.08704    0.38992
     0.10133    0.34220
     0.11657    0.29650
     0.13238    0.24801
     0.14842    0.19671
     0.16446    0.14425
     0.18033    0.09016
     0.19590    0.03343
     0.21109   -0.02418
     0.22589   -0.07796
     0.24041   -0.12173
     0.25481   -0.15099
     0.26928   -0.16371
     0.28399   -0.16105
     0.29913   -0.14663
     0.31483   -0.12574
     0.33119   -0.10182
     0.34817   -0.08207
     0.36545   -0.06815
     0.38278   -0.05891
     0.40002   -0.05246
     0.41712   -0.04636
     0.43409   -0.03856
     0.45094   -0.02783
     0.46764   -0.01403
     0.48414    0.00148
     0.50022    0.01575
     0.51549    0.02647
     0.52949    0.03432
     0.54196    0.03929
     0.55428    0.04558
     0.56815    0.05176
     0.58363    0.05802
     0.60006    0.06411
     0.61672    0.07008
     0.63314    0.10444
     0.64917    0.18170
     0.66492    0.21712
     0.68068    0.21722
     0.69675    0.19532
     0.71335    0.16150
     0.73045    0.12481
     0.74771    0.09253
     0.76494    0.06759
     0.78210    0.04892
     0.79922    0.03418
     0.81625    0.02243
     0.83322    0.01498
     0.85016    0.01321
     0.86716    0.01594
     0.88417    0.01989
     0.90107    0.02383
     0.91775    0.03161
     0.93417    0.04800
     0.95023    0.07144
     0.96550    0.09651
     0.97935    0.12141
     0.99128    0.14766
     1.00000    0.16588
