#      x          Cp  
     1.00000    0.15916
     0.99138    0.14911
     0.97959    0.13451
     0.96585    0.11766
     0.95059    0.09951
     0.93443    0.08066
     0.91786    0.06033
     0.90101    0.03792
     0.88395    0.01435
     0.86681   -0.00945
     0.84971   -0.03397
     0.83265   -0.06049
     0.81559   -0.08979
     0.79849   -0.12191
     0.78139   -0.15729
     0.76434   -0.19756
     0.74743   -0.24476
     0.73087   -0.29885
     0.71483   -0.35626
     0.69928   -0.41071
     0.68406   -0.45558
     0.66896   -0.48581
     0.65380   -0.50070
     0.63845   -0.50241
     0.62295   -0.49654
     0.60757   -0.48880
     0.59282   -0.48080
     0.57934   -0.48475
     0.56753   -0.44919
     0.55710   -0.51930
     0.54671   -0.56217
     0.53480   -0.49752
     0.52100   -0.48748
     0.50551   -0.47339
     0.48889   -0.46673
     0.47166   -0.46587
     0.45410   -0.47098
     0.43640   -0.48147
     0.41868   -0.49603
     0.40110   -0.51244
     0.38373   -0.52763
     0.36655   -0.53765
     0.34952   -0.53831
     0.33253   -0.52211
     0.31563   -0.49869
     0.29913   -0.48333
     0.28312   -0.48389
     0.26737   -0.51055
     0.25153   -0.56883
     0.23532   -0.65689
     0.21886   -0.76360
     0.20263   -0.87419
     0.18682   -0.98075
     0.17145   -1.08162
     0.15653   -1.17931
     0.14208   -1.30918
     0.12810   -1.63824
     0.11463   -1.76105
     0.10178   -1.80670
     0.08971   -1.86032
     0.07859   -1.92884
     0.06850   -2.01415
     0.05945   -2.11003
     0.05140   -2.19764
     0.04427   -2.27023
     0.03799   -2.33167
     0.03246   -2.38987
     0.02760   -2.45007
     0.02333   -2.51306
     0.01956   -2.57924
     0.01623   -2.64439
     0.01329   -2.70538
     0.01070   -2.75651
     0.00841   -2.78709
     0.00642   -2.78921
     0.00470   -2.74427
     0.00326   -2.63435
     0.00208   -2.44545
     0.00117   -2.16087
     0.00052   -1.78924
     0.00014   -1.35789
    -0.00001   -0.92450
     0.00009   -0.47405
     0.00046   -0.04926
     0.00111    0.31438
     0.00204    0.59365
     0.00327    0.78941
     0.00479    0.91109
     0.00660    0.97598
     0.00872    0.99910
     0.01117    0.99368
     0.01399    0.96898
     0.01723    0.93241
     0.02097    0.88806
     0.02529    0.84039
     0.03034    0.79113
     0.03629    0.74278
     0.04337    0.69520
     0.05185    0.64629
     0.06189    0.59191
     0.07348    0.53304
     0.08647    0.47669
     0.10066    0.42611
     0.11579    0.37779
     0.13150    0.32737
     0.14745    0.27461
     0.16340    0.22107
     0.17919    0.16641
     0.19469    0.10966
     0.20982    0.05208
     0.22458   -0.00228
     0.23904   -0.04780
     0.25338   -0.08003
     0.26776   -0.09676
     0.28237   -0.09866
     0.29738   -0.08870
     0.31294   -0.07167
     0.32914   -0.05071
     0.34599   -0.03275
     0.36317   -0.02095
     0.38043   -0.01399
     0.39762   -0.00998
     0.41469   -0.00648
     0.43162   -0.00145
     0.44843    0.00645
     0.46513    0.01777
     0.48166    0.03200
     0.49787    0.04711
     0.51344    0.06026
     0.52792    0.06967
     0.54094    0.07616
     0.55367    0.08270
     0.56779    0.08963
     0.58341    0.09652
     0.59990    0.10291
     0.61659    0.10865
     0.63303    0.11402
     0.64909    0.11959
     0.66489    0.18184
     0.68067    0.22543
     0.69676    0.22020
     0.71335    0.18885
     0.73042    0.15135
     0.74766    0.11823
     0.76488    0.09277
     0.78205    0.07391
     0.79918    0.05921
     0.81626    0.04745
     0.83329    0.03945
     0.85031    0.03624
     0.86735    0.03676
     0.88439    0.03824
     0.90131    0.03980
     0.91800    0.04505
     0.93442    0.05833
     0.95045    0.07814
     0.96568    0.09954
     0.97946    0.12095
     0.99132    0.14421
     1.00000    0.15916
