#      x          Cp  
     1.00000    0.18192
     0.99152    0.16760
     0.97992    0.14709
     0.96640    0.12413
     0.95132    0.10006
     0.93519    0.07599
     0.91848    0.05179
     0.90147    0.02731
     0.88431    0.00341
     0.86711   -0.01937
     0.84997   -0.04192
     0.83289   -0.06570
     0.81581   -0.09138
     0.79872   -0.11879
     0.78165   -0.14822
     0.76461   -0.18107
     0.74768   -0.21915
     0.73099   -0.26262
     0.71470   -0.30875
     0.69882   -0.35266
     0.68321   -0.38910
     0.66773   -0.41446
     0.65220   -0.42813
     0.63654   -0.43257
     0.62076   -0.43184
     0.60509   -0.43039
     0.58996   -0.42796
     0.57594   -0.43580
     0.56343   -0.40706
     0.55182   -0.51591
     0.53934   -0.46319
     0.52513   -0.45644
     0.50946   -0.44841
     0.49282   -0.44716
     0.47566   -0.45028
     0.45825   -0.45796
     0.44077   -0.46977
     0.42336   -0.48486
     0.40608   -0.50188
     0.38896   -0.51886
     0.37200   -0.53330
     0.35515   -0.54203
     0.33830   -0.54041
     0.32135   -0.52643
     0.30450   -0.51559
     0.28798   -0.51329
     0.27173   -0.52912
     0.25554   -0.56999
     0.23915   -0.63641
     0.22257   -0.72164
     0.20613   -0.81520
     0.19007   -0.91078
     0.17445   -1.00709
     0.15931   -1.10286
     0.14465   -1.19418
     0.13048   -1.27839
     0.11685   -1.38644
     0.10385   -1.66849
     0.09162   -1.72847
     0.08034   -1.79587
     0.07009   -1.87653
     0.06089   -1.96748
     0.05270   -2.05247
     0.04545   -2.12308
     0.03906   -2.18317
     0.03345   -2.23859
     0.02851   -2.29549
     0.02417   -2.35497
     0.02035   -2.41730
     0.01697   -2.47861
     0.01398   -2.53756
     0.01134   -2.58632
     0.00902   -2.61937
     0.00698   -2.62835
     0.00521   -2.59530
     0.00371   -2.51084
     0.00246   -2.35541
     0.00148   -2.11287
     0.00075   -1.79242
     0.00027   -1.39765
     0.00003   -0.98416
     0.00002   -0.57165
     0.00024   -0.16150
     0.00073    0.20684
     0.00148    0.50469
     0.00251    0.72579
     0.00381    0.87149
     0.00538    0.95617
     0.00725    0.99393
     0.00941    0.99854
     0.01189    0.98030
     0.01473    0.94725
     0.01799    0.90450
     0.02174    0.85660
     0.02606    0.80581
     0.03109    0.75490
     0.03701    0.70476
     0.04402    0.65560
     0.05235    0.60503
     0.06214    0.54947
     0.07338    0.48973
     0.08590    0.43199
     0.09951    0.37975
     0.11397    0.33102
     0.12900    0.28228
     0.14432    0.23261
     0.15974    0.18311
     0.17512    0.13456
     0.19039    0.08657
     0.20546    0.03912
     0.22031   -0.00611
     0.23496   -0.04541
     0.24949   -0.07513
     0.26404   -0.09264
     0.27875   -0.09773
     0.29377   -0.09216
     0.30921   -0.07987
     0.32514   -0.06364
     0.34160   -0.04786
     0.35839   -0.03787
     0.37531   -0.03223
     0.39223   -0.02938
     0.40908   -0.02746
     0.42585   -0.02483
     0.44255   -0.02038
     0.45919   -0.01344
     0.47575   -0.00371
     0.49219    0.00854
     0.50836    0.02262
     0.52397    0.03547
     0.53854    0.04750
     0.55267    0.05392
     0.56764    0.06046
     0.58362    0.06997
     0.60026    0.07893
     0.61709    0.08720
     0.63376    0.09459
     0.65015    0.10130
     0.66635    0.12004
     0.68254    0.15519
     0.69897    0.15048
     0.71575    0.12615
     0.73281    0.09927
     0.74989    0.07710
     0.76689    0.06145
     0.78385    0.05111
     0.80078    0.04402
     0.81769    0.03918
     0.83456    0.03730
     0.85143    0.03933
     0.86834    0.04463
     0.88528    0.05118
     0.90217    0.05808
     0.91889    0.06714
     0.93534    0.08081
     0.95130    0.09862
     0.96633    0.11860
     0.97986    0.14022
     0.99149    0.16577
     1.00000    0.18192
