#      x          Cp  
     1.00000    0.14284
     0.99166    0.13057
     0.98029    0.11266
     0.96709    0.09116
     0.95250    0.06667
     0.93712    0.04083
     0.92132    0.01642
     0.90520   -0.00443
     0.88868   -0.02180
     0.87178   -0.03708
     0.85464   -0.05165
     0.83744   -0.06657
     0.82025   -0.08229
     0.80307   -0.09867
     0.78594   -0.11559
     0.76888   -0.13373
     0.75185   -0.15420
     0.73478   -0.17779
     0.71760   -0.20424
     0.70037   -0.23235
     0.68320   -0.26058
     0.66611   -0.28798
     0.64911   -0.31423
     0.63219   -0.33947
     0.61544   -0.36391
     0.59905   -0.38731
     0.58336   -0.41086
     0.56880   -0.42143
     0.55529   -0.46711
     0.54125   -0.49877
     0.52585   -0.51677
     0.50967   -0.54224
     0.49306   -0.56908
     0.47623   -0.59766
     0.45931   -0.62768
     0.44235   -0.65924
     0.42540   -0.69253
     0.40846   -0.72785
     0.39157   -0.76570
     0.37474   -0.80678
     0.35800   -0.85252
     0.34141   -0.90513
     0.32502   -0.96573
     0.30888   -1.03887
     0.29302   -1.13561
     0.27744   -1.26226
     0.26210   -1.38894
     0.24696   -1.41446
     0.23197   -1.44201
     0.21712   -1.47199
     0.20241   -1.50461
     0.18784   -1.53972
     0.17341   -1.57697
     0.15914   -1.61625
     0.14508   -1.65779
     0.13130   -1.70168
     0.11786   -1.74780
     0.10484   -1.79678
     0.09235   -1.85073
     0.08055   -1.91210
     0.06963   -1.98167
     0.05976   -2.05840
     0.05103   -2.14075
     0.04342   -2.22746
     0.03685   -2.31773
     0.03119   -2.41107
     0.02631   -2.50703
     0.02209   -2.60536
     0.01842   -2.70502
     0.01523   -2.80531
     0.01243   -2.90375
     0.00999   -2.99808
     0.00786   -3.08297
     0.00601   -3.15294
     0.00442   -3.19683
     0.00308   -3.20436
     0.00197   -3.15702
     0.00110   -3.04109
     0.00045   -2.84782
     0.00004   -2.57036
    -0.00014   -2.15912
    -0.00010   -1.67532
     0.00015   -1.21420
     0.00062   -0.75722
     0.00134   -0.29964
     0.00232    0.09854
     0.00356    0.41989
     0.00505    0.65733
     0.00680    0.82026
     0.00880    0.92183
     0.01108    0.97743
     0.01364    0.99866
     0.01652    0.99582
     0.01976    0.97575
     0.02340    0.94423
     0.02752    0.90423
     0.03220    0.85922
     0.03754    0.81051
     0.04368    0.76009
     0.05074    0.70908
     0.05888    0.65878
     0.06823    0.61058
     0.07885    0.56603
     0.09075    0.52672
     0.10389    0.49355
     0.11814    0.46584
     0.13333    0.44167
     0.14923    0.41987
     0.16564    0.40078
     0.18246    0.38447
     0.19961    0.36974
     0.21695    0.35526
     0.23433    0.34053
     0.25170    0.32511
     0.26905    0.30812
     0.28642    0.28902
     0.30373    0.26852
     0.32090    0.24820
     0.33791    0.22929
     0.35481    0.21266
     0.37167    0.19830
     0.38851    0.18594
     0.40537    0.17526
     0.42226    0.16596
     0.43918    0.15784
     0.45611    0.15070
     0.47304    0.14446
     0.48990    0.13899
     0.50659    0.13453
     0.52288    0.12994
     0.53839    0.13253
     0.55343    0.11646
     0.56874    0.10582
     0.58476    0.10404
     0.60139    0.10013
     0.61835    0.09654
     0.63550    0.09278
     0.65274    0.08860
     0.67000    0.08357
     0.68721    0.07742
     0.70428    0.07022
     0.72116    0.06271
     0.73784    0.05621
     0.75435    0.05210
     0.77080    0.05114
     0.78724    0.05309
     0.80373    0.05715
     0.82025    0.06281
     0.83679    0.07012
     0.85339    0.07907
     0.87008    0.08904
     0.88687    0.09888
     0.90362    0.10762
     0.92012    0.11495
     0.93634    0.12120
     0.95212    0.12678
     0.96696    0.13191
     0.98027    0.13644
     0.99167    0.14025
     1.00000    0.14284
