#      x          Cp  
     1.00000    0.13130
     0.99147    0.11744
     0.97979    0.09723
     0.96624    0.07341
     0.95132    0.04679
     0.93564    0.01943
     0.91959   -0.00532
     0.90321   -0.02537
     0.88643   -0.04144
     0.86928   -0.05545
     0.85186   -0.06886
     0.83432   -0.08248
     0.81676   -0.09648
     0.79924   -0.11066
     0.78180   -0.12524
     0.76444   -0.14123
     0.74711   -0.15981
     0.72973   -0.18143
     0.71226   -0.20547
     0.69478   -0.23061
     0.67737   -0.25568
     0.66004   -0.28016
     0.64280   -0.30405
     0.62571   -0.32769
     0.60891   -0.35135
     0.59269   -0.37599
     0.57753   -0.39864
     0.56388   -0.43798
     0.55165   -0.42756
     0.54018   -0.37225
     0.52807   -0.42400
     0.51426   -0.44160
     0.49895   -0.47022
     0.48263   -0.49825
     0.46581   -0.52827
     0.44877   -0.55965
     0.43168   -0.59227
     0.41462   -0.62586
     0.39762   -0.66016
     0.38070   -0.69498
     0.36386   -0.73007
     0.34711   -0.76559
     0.33044   -0.80006
     0.31383   -0.83668
     0.29735   -0.88006
     0.28102   -0.93983
     0.26485   -1.03824
     0.24883   -1.18415
     0.23296   -1.25021
     0.21724   -1.27722
     0.20168   -1.30606
     0.18630   -1.33765
     0.17112   -1.37272
     0.15620   -1.41196
     0.14158   -1.45604
     0.12735   -1.50524
     0.11355   -1.55931
     0.10030   -1.61806
     0.08772   -1.68201
     0.07602   -1.75167
     0.06538   -1.82646
     0.05590   -1.90459
     0.04759   -1.98408
     0.04038   -2.06380
     0.03416   -2.14375
     0.02881   -2.22409
     0.02418   -2.30486
     0.02017   -2.38566
     0.01669   -2.46504
     0.01365   -2.54110
     0.01100   -2.61078
     0.00869   -2.66891
     0.00669   -2.70971
     0.00496   -2.72174
     0.00350   -2.69506
     0.00230   -2.61256
     0.00134   -2.46035
     0.00064   -2.23072
     0.00017   -1.92432
    -0.00005   -1.54501
    -0.00004   -1.08956
     0.00018   -0.66396
     0.00064   -0.25923
     0.00136    0.12429
     0.00234    0.43940
     0.00360    0.67770
     0.00512    0.83936
     0.00692    0.93794
     0.00900    0.98662
     0.01137    0.99999
     0.01406    0.98819
     0.01711    0.95957
     0.02057    0.91956
     0.02450    0.87245
     0.02900    0.82096
     0.03418    0.76721
     0.04017    0.71270
     0.04714    0.65843
     0.05526    0.60509
     0.06468    0.55304
     0.07547    0.50328
     0.08759    0.45780
     0.10093    0.41831
     0.11531    0.38459
     0.13052    0.35456
     0.14632    0.32680
     0.16250    0.30157
     0.17897    0.27933
     0.19566    0.25966
     0.21252    0.24175
     0.22951    0.22511
     0.24660    0.20946
     0.26375    0.19438
     0.28092    0.17955
     0.29808    0.16510
     0.31521    0.15158
     0.33236    0.14003
     0.34956    0.12947
     0.36677    0.11913
     0.38399    0.10918
     0.40120    0.09961
     0.41838    0.09050
     0.43552    0.08187
     0.45258    0.07384
     0.46950    0.06644
     0.48617    0.05972
     0.50234    0.05366
     0.51761    0.04797
     0.53146    0.04319
     0.54352    0.03266
     0.55367    0.03273
     0.56297    0.06854
     0.57300    0.06304
     0.58469    0.06332
     0.59825    0.06119
     0.61343    0.05936
     0.62970    0.05707
     0.64658    0.05458
     0.66376    0.05175
     0.68104    0.04841
     0.69828    0.04459
     0.71541    0.04071
     0.73237    0.03775
     0.74919    0.03692
     0.76594    0.03907
     0.78269    0.04415
     0.79949    0.05137
     0.81637    0.05994
     0.83329    0.06940
     0.85026    0.07931
     0.86730    0.08889
     0.88441    0.09726
     0.90145    0.10408
     0.91824    0.10976
     0.93474    0.11484
     0.95084    0.11944
     0.96606    0.12348
     0.97974    0.12683
     0.99146    0.12945
     1.00000    0.13130
