#      x          Cp  
     1.00000    0.11365
     0.99147    0.10284
     0.97976    0.08666
     0.96614    0.06882
     0.95106    0.05025
     0.93508    0.03222
     0.91863    0.01581
     0.90193    0.00168
     0.88512   -0.01009
     0.86839   -0.02032
     0.85190   -0.03094
     0.83561   -0.04390
     0.81941   -0.05998
     0.80321   -0.07873
     0.78703   -0.09987
     0.77088   -0.12449
     0.75474   -0.15483
     0.73851   -0.19295
     0.72222   -0.23859
     0.70614   -0.28767
     0.69037   -0.33439
     0.67482   -0.37392
     0.65931   -0.40379
     0.64373   -0.42433
     0.62802   -0.43813
     0.61229   -0.44870
     0.59685   -0.45827
     0.58223   -0.47129
     0.56897   -0.46545
     0.55709   -0.51644
     0.54523   -0.54860
     0.53177   -0.52478
     0.51674   -0.52812
     0.50060   -0.53367
     0.48383   -0.54462
     0.46676   -0.56044
     0.44959   -0.58113
     0.43243   -0.60629
     0.41537   -0.63512
     0.39846   -0.66629
     0.38170   -0.69801
     0.36507   -0.72777
     0.34851   -0.75295
     0.33188   -0.76747
     0.31504   -0.77813
     0.29815   -0.79609
     0.28140   -0.82707
     0.26477   -0.88083
     0.24820   -0.96281
     0.23188   -1.06751
     0.21608   -1.18031
     0.20081   -1.28811
     0.18597   -1.38644
     0.17146   -1.48493
     0.15726   -1.61611
     0.14338   -1.82073
     0.12983   -1.88726
     0.11662   -1.94344
     0.10379   -2.00570
     0.09144   -2.07492
     0.07976   -2.15226
     0.06895   -2.23784
     0.05918   -2.32926
     0.05050   -2.42146
     0.04288   -2.51122
     0.03627   -2.59918
     0.03055   -2.68837
     0.02562   -2.78110
     0.02135   -2.87731
     0.01765   -2.97677
     0.01445   -3.07636
     0.01165   -3.17358
     0.00923   -3.26179
     0.00713   -3.33388
     0.00533   -3.37979
     0.00380   -3.38123
     0.00254   -3.32517
     0.00154   -3.18681
     0.00079   -2.95545
     0.00028   -2.63057
     0.00000   -2.23934
    -0.00004   -1.73307
     0.00014   -1.22080
     0.00056   -0.73946
     0.00124   -0.26336
     0.00220    0.14507
     0.00345    0.46480
     0.00499    0.69687
     0.00681    0.84984
     0.00894    0.94187
     0.01140    0.98731
     0.01422    1.00000
     0.01744    0.98946
     0.02114    0.96314
     0.02540    0.92624
     0.03034    0.88274
     0.03612    0.83556
     0.04292    0.78690
     0.05098    0.73781
     0.06048    0.68819
     0.07152    0.63831
     0.08404    0.59128
     0.09791    0.55090
     0.11301    0.51631
     0.12906    0.48222
     0.14565    0.44581
     0.16246    0.40867
     0.17928    0.37090
     0.19591    0.33007
     0.21217    0.28571
     0.22797    0.24124
     0.24338    0.20162
     0.25856    0.17031
     0.27371    0.14890
     0.28900    0.13642
     0.30455    0.13088
     0.32045    0.12981
     0.33676    0.13150
     0.35338    0.12954
     0.37011    0.12439
     0.38682    0.11738
     0.40346    0.10996
     0.42002    0.10340
     0.43650    0.09858
     0.45292    0.09611
     0.46929    0.09637
     0.48559    0.09944
     0.50174    0.10524
     0.51750    0.11354
     0.53249    0.12446
     0.54652    0.13383
     0.56103    0.12330
     0.57648    0.12929
     0.59275    0.13381
     0.60941    0.14010
     0.62605    0.14651
     0.64249    0.15165
     0.65870    0.15375
     0.67485    0.15061
     0.69111    0.13966
     0.70760    0.11996
     0.72417    0.09474
     0.74052    0.07050
     0.75664    0.05231
     0.77262    0.04177
     0.78857    0.03765
     0.80452    0.03810
     0.82044    0.04292
     0.83635    0.05340
     0.85231    0.06933
     0.86845    0.08622
     0.88485    0.09788
     0.90147    0.10433
     0.91819    0.10856
     0.93476    0.11106
     0.95087    0.11245
     0.96604    0.11314
     0.97971    0.11343
     0.99145    0.11350
     1.00000    0.11365
