#      x          Cp  
     1.00000    0.17689
     0.99153    0.16369
     0.97994    0.14459
     0.96644    0.12264
     0.95138    0.09903
     0.93528    0.07487
     0.91860    0.05031
     0.90162    0.02541
     0.88450    0.00098
     0.86737   -0.02247
     0.85029   -0.04570
     0.83329   -0.07003
     0.81631   -0.09609
     0.79934   -0.12382
     0.78242   -0.15369
     0.76555   -0.18742
     0.74875   -0.22720
     0.73214   -0.27360
     0.71591   -0.32384
     0.70010   -0.37264
     0.68459   -0.41427
     0.66921   -0.44473
     0.65377   -0.46293
     0.63815   -0.47124
     0.62229   -0.47408
     0.60631   -0.47627
     0.59047   -0.48317
     0.57528   -0.49159
     0.56112   -0.53701
     0.54706   -0.45641
     0.53271   -0.45232
     0.51726   -0.45790
     0.50084   -0.46185
     0.48390   -0.46980
     0.46668   -0.48241
     0.44933   -0.49975
     0.43198   -0.52116
     0.41476   -0.54522
     0.39772   -0.56988
     0.38088   -0.59235
     0.36421   -0.60929
     0.34761   -0.61693
     0.33095   -0.60706
     0.31420   -0.59227
     0.29768   -0.58574
     0.28152   -0.59416
     0.26555   -0.62768
     0.24949   -0.69148
     0.23319   -0.78326
     0.21686   -0.89161
     0.20088   -1.00394
     0.18534   -1.11525
     0.17024   -1.22577
     0.15558   -1.33510
     0.14136   -1.43890
     0.12759   -1.53210
     0.11430   -1.62686
     0.10158   -1.83808
     0.08958   -2.01823
     0.07847   -2.09118
     0.06836   -2.17441
     0.05929   -2.26876
     0.05121   -2.36190
     0.04407   -2.44478
     0.03779   -2.52038
     0.03228   -2.59417
     0.02745   -2.67106
     0.02320   -2.75309
     0.01947   -2.83879
     0.01618   -2.92626
     0.01327   -3.01222
     0.01071   -3.08960
     0.00846   -3.15297
     0.00650   -3.18918
     0.00481   -3.18349
     0.00337   -3.11993
     0.00220   -2.97360
     0.00128   -2.73302
     0.00061   -2.39497
     0.00020   -1.97198
     0.00001   -1.51115
     0.00005   -1.03008
     0.00034   -0.54876
     0.00088   -0.10684
     0.00171    0.26676
     0.00280    0.55344
     0.00418    0.75611
     0.00584    0.88660
     0.00778    0.96140
     0.01003    0.99463
     0.01262    0.99872
     0.01557    0.98247
     0.01896    0.95276
     0.02286    0.91398
     0.02737    0.87017
     0.03262    0.82353
     0.03881    0.77627
     0.04616    0.72848
     0.05490    0.67862
     0.06515    0.62415
     0.07688    0.56740
     0.08992    0.51421
     0.10409    0.46633
     0.11915    0.42015
     0.13473    0.37213
     0.15052    0.32263
     0.16631    0.27318
     0.18198    0.22344
     0.19740    0.17254
     0.21251    0.12134
     0.22730    0.07339
     0.24185    0.03303
     0.25629    0.00409
     0.27078   -0.01187
     0.28551   -0.01557
     0.30061   -0.00974
     0.31620    0.00206
     0.33238    0.01807
     0.34912    0.02934
     0.36613    0.03382
     0.38317    0.03341
     0.40012    0.03034
     0.41696    0.02679
     0.43366    0.02446
     0.45026    0.02444
     0.46676    0.02743
     0.48319    0.03375
     0.49950    0.04338
     0.51557    0.05547
     0.53113    0.06957
     0.54572    0.08087
     0.55926    0.09156
     0.57261    0.09843
     0.58723    0.10561
     0.60296    0.11290
     0.61922    0.11998
     0.63553    0.12679
     0.65166    0.13344
     0.66766    0.17992
     0.68371    0.19822
     0.70004    0.17912
     0.71674    0.14875
     0.73370    0.11881
     0.75063    0.09484
     0.76748    0.07820
     0.78429    0.06742
     0.80110    0.06012
     0.81791    0.05500
     0.83471    0.05262
     0.85153    0.05390
     0.86840    0.05827
     0.88531    0.06377
     0.90218    0.06949
     0.91889    0.07707
     0.93535    0.08878
     0.95131    0.10426
     0.96634    0.12174
     0.97987    0.14075
     0.99149    0.16377
     1.00000    0.17689
