#      x          Cp  
     1.00000    0.09394
     0.99153    0.08550
     0.97995    0.07255
     0.96646    0.05884
     0.95142    0.04505
     0.93531    0.03181
     0.91863    0.01907
     0.90169    0.00695
     0.88475   -0.00394
     0.86798   -0.01382
     0.85147   -0.02440
     0.83516   -0.03761
     0.81891   -0.05425
     0.80262   -0.07391
     0.78631   -0.09629
     0.77000   -0.12233
     0.75366   -0.15402
     0.73729   -0.19286
     0.72105   -0.23761
     0.70518   -0.28372
     0.68967   -0.32577
     0.67436   -0.35934
     0.65906   -0.38232
     0.64360   -0.39536
     0.62786   -0.40126
     0.61184   -0.40401
     0.59564   -0.40693
     0.57951   -0.41294
     0.56386   -0.41940
     0.54879   -0.44193
     0.53314   -0.42019
     0.51665   -0.41696
     0.49965   -0.41592
     0.48242   -0.41953
     0.46509   -0.42736
     0.44773   -0.43925
     0.43042   -0.45455
     0.41324   -0.47206
     0.39624   -0.49003
     0.37943   -0.50620
     0.36277   -0.51775
     0.34616   -0.52182
     0.32947   -0.51334
     0.31266   -0.50272
     0.29602   -0.49861
     0.27965   -0.50746
     0.26344   -0.53648
     0.24714   -0.59105
     0.23071   -0.68011
     0.21446   -0.83180
     0.19861   -1.09888
     0.18318   -1.29388
     0.16815   -1.31137
     0.15351   -1.32915
     0.13929   -1.34999
     0.12550   -1.37683
     0.11221   -1.41293
     0.09953   -1.46126
     0.08761   -1.52266
     0.07663   -1.59658
     0.06668   -1.67900
     0.05777   -1.75898
     0.04986   -1.82823
     0.04289   -1.88513
     0.03677   -1.93378
     0.03140   -1.97860
     0.02669   -2.02225
     0.02256   -2.06593
     0.01892   -2.10768
     0.01571   -2.14579
     0.01288   -2.17658
     0.01038   -2.19433
     0.00818   -2.19389
     0.00627   -2.16484
     0.00462   -2.09675
     0.00322   -1.97810
     0.00208   -1.79452
     0.00120   -1.54329
     0.00056   -1.22889
     0.00017   -0.87076
     0.00001   -0.50522
     0.00006   -0.14529
     0.00036    0.19375
     0.00091    0.48308
     0.00173    0.70785
     0.00282    0.86120
     0.00418    0.95251
     0.00581    0.99340
     0.00772    0.99839
     0.00993    0.97838
     0.01247    0.94267
     0.01537    0.89663
     0.01868    0.84557
     0.02248    0.79172
     0.02686    0.73785
     0.03195    0.68530
     0.03792    0.63503
     0.04497    0.58671
     0.05332    0.53817
     0.06311    0.48636
     0.07433    0.43201
     0.08686    0.38044
     0.10050    0.33485
     0.11505    0.29325
     0.13024    0.25192
     0.14579    0.20965
     0.16148    0.16721
     0.17717    0.12458
     0.19274    0.08078
     0.20806    0.03586
     0.22309   -0.00757
     0.23785   -0.04531
     0.25247   -0.07346
     0.26709   -0.08995
     0.28187   -0.09500
     0.29696   -0.09078
     0.31247   -0.08072
     0.32847   -0.06702
     0.34499   -0.05451
     0.36179   -0.04640
     0.37865   -0.04184
     0.39547   -0.03968
     0.41218   -0.03842
     0.42880   -0.03663
     0.44533   -0.03324
     0.46183   -0.02760
     0.47831   -0.01944
     0.49481   -0.00899
     0.51132    0.00322
     0.52779    0.01596
     0.54408    0.02901
     0.56010    0.03818
     0.57648    0.04703
     0.59327    0.05611
     0.61015    0.06488
     0.62680    0.07295
     0.64311    0.08019
     0.65912    0.08643
     0.67503    0.09096
     0.69109    0.09169
     0.70746    0.08550
     0.72408    0.07146
     0.74063    0.05348
     0.75699    0.03717
     0.77322    0.02573
     0.78940    0.01945
     0.80551    0.01767
     0.82156    0.02057
     0.83756    0.02895
     0.85360    0.04220
     0.86981    0.05715
     0.88623    0.06989
     0.90277    0.07853
     0.91928    0.08391
     0.93559    0.08785
     0.95143    0.09045
     0.96638    0.09205
     0.97987    0.09300
     0.99149    0.09356
     1.00000    0.09394
