#      x          Cp  
     1.00000    0.12652
     0.99146    0.11621
     0.97982    0.10112
     0.96632    0.08256
     0.95144    0.06091
     0.93578    0.03741
     0.91974    0.01425
     0.90334   -0.00700
     0.88653   -0.02641
     0.86932   -0.04481
     0.85181   -0.06286
     0.83411   -0.08086
     0.81631   -0.09885
     0.79846   -0.11673
     0.78060   -0.13463
     0.76278   -0.15292
     0.74499   -0.17208
     0.72719   -0.19230
     0.70938   -0.21350
     0.69156   -0.23561
     0.67378   -0.25870
     0.65610   -0.28285
     0.63866   -0.30778
     0.62171   -0.33266
     0.60563   -0.35660
     0.59091   -0.37695
     0.57795   -0.39936
     0.56679   -0.39798
     0.55685   -0.44530
     0.54660   -0.49604
     0.53465   -0.50332
     0.52093   -0.52895
     0.50575   -0.55514
     0.48963   -0.58417
     0.47297   -0.61477
     0.45603   -0.64705
     0.43893   -0.67986
     0.42174   -0.71432
     0.40450   -0.75199
     0.38724   -0.79470
     0.36999   -0.84522
     0.35285   -0.90718
     0.33591   -0.98481
     0.31932   -1.08090
     0.30313   -1.19427
     0.28732   -1.31821
     0.27183   -1.39748
     0.25658   -1.42104
     0.24147   -1.44624
     0.22641   -1.47345
     0.21139   -1.50296
     0.19639   -1.53502
     0.18145   -1.56994
     0.16663   -1.60805
     0.15199   -1.64977
     0.13763   -1.69550
     0.12362   -1.74571
     0.11005   -1.80090
     0.09702   -1.86159
     0.08468   -1.92816
     0.07322   -2.00063
     0.06283   -2.07866
     0.05360   -2.16180
     0.04555   -2.24964
     0.03860   -2.34186
     0.03263   -2.43823
     0.02749   -2.53852
     0.02306   -2.64239
     0.01921   -2.74913
     0.01587   -2.85776
     0.01295   -2.96644
     0.01041   -3.07257
     0.00819   -3.17144
     0.00626   -3.25710
     0.00460   -3.31972
     0.00320   -3.34646
     0.00205   -3.32169
     0.00114   -3.22655
     0.00046   -3.04990
     0.00003   -2.77255
    -0.00015   -2.34693
    -0.00011   -1.85344
     0.00016   -1.37767
     0.00065   -0.89371
     0.00141   -0.40536
     0.00243    0.01930
     0.00372    0.36392
     0.00528    0.61880
     0.00710    0.79544
     0.00918    0.90681
     0.01154    0.96995
     0.01420    0.99663
     0.01719    0.99795
     0.02054    0.98090
     0.02432    0.95156
     0.02860    0.91296
     0.03346    0.86879
     0.03902    0.82031
     0.04540    0.76975
     0.05275    0.71815
     0.06123    0.66709
     0.07094    0.61800
     0.08196    0.57254
     0.09427    0.53221
     0.10780    0.49766
     0.12239    0.46821
     0.13783    0.44241
     0.15390    0.41963
     0.17041    0.40031
     0.18730    0.38465
     0.20449    0.37206
     0.22191    0.36164
     0.23936    0.35213
     0.25668    0.34154
     0.27395    0.32767
     0.29130    0.30939
     0.30878    0.28754
     0.32622    0.26429
     0.34346    0.24210
     0.36057    0.22372
     0.37765    0.20887
     0.39477    0.19693
     0.41195    0.18721
     0.42921    0.17910
     0.44651    0.17209
     0.46377    0.16582
     0.48084    0.16008
     0.49743    0.15475
     0.51308    0.15089
     0.52729    0.14485
     0.53984    0.15253
     0.55167    0.12192
     0.56426    0.10158
     0.57828    0.10143
     0.59371    0.09553
     0.61009    0.09026
     0.62696    0.08470
     0.64404    0.07929
     0.66118    0.07435
     0.67833    0.07019
     0.69547    0.06695
     0.71260    0.06460
     0.72971    0.06315
     0.74679    0.06280
     0.76386    0.06379
     0.78096    0.06615
     0.79811    0.06965
     0.81530    0.07398
     0.83254    0.07906
     0.84980    0.08492
     0.86709    0.09153
     0.88439    0.09861
     0.90154    0.10550
     0.91838    0.11134
     0.93489    0.11558
     0.95097    0.11842
     0.96615    0.12080
     0.97978    0.12323
     0.99146    0.12586
     1.00000    0.12652
