#      x          Cp  
     1.00000    0.11147
     0.99158    0.10016
     0.98005    0.08307
     0.96661    0.06412
     0.95167    0.04412
     0.93581    0.02474
     0.91944    0.00811
     0.90276   -0.00450
     0.88584   -0.01347
     0.86890   -0.02044
     0.85219   -0.02787
     0.83571   -0.03800
     0.81933   -0.05152
     0.80296   -0.06784
     0.78663   -0.08643
     0.77034   -0.10834
     0.75405   -0.13588
     0.73762   -0.17112
     0.72101   -0.21411
     0.70445   -0.26122
     0.68815   -0.30683
     0.67204   -0.34666
     0.65597   -0.37875
     0.63980   -0.40379
     0.62349   -0.42434
     0.60709   -0.44354
     0.59082   -0.46465
     0.57505   -0.48681
     0.56014   -0.52701
     0.54523   -0.48736
     0.52996   -0.50714
     0.51373   -0.52338
     0.49680   -0.54384
     0.47949   -0.56783
     0.46204   -0.59626
     0.44460   -0.62912
     0.42726   -0.66605
     0.41007   -0.70630
     0.39305   -0.74863
     0.37620   -0.79150
     0.35948   -0.83281
     0.34281   -0.86982
     0.32603   -0.89670
     0.30906   -0.92811
     0.29198   -0.96799
     0.27492   -1.02067
     0.25812   -1.09200
     0.24180   -1.18843
     0.22608   -1.33747
     0.21095   -1.58979
     0.19631   -1.68633
     0.18205   -1.72392
     0.16808   -1.76714
     0.15438   -1.81757
     0.14097   -1.87300
     0.12786   -1.92786
     0.11508   -1.97583
     0.10267   -2.01479
     0.09068   -2.05121
     0.07929   -2.09426
     0.06868   -2.14885
     0.05906   -2.21299
     0.05051   -2.28253
     0.04303   -2.35467
     0.03654   -2.42876
     0.03093   -2.50550
     0.02608   -2.58506
     0.02188   -2.66757
     0.01823   -2.75223
     0.01505   -2.83766
     0.01227   -2.92163
     0.00985   -3.00096
     0.00773   -3.07074
     0.00590   -3.12453
     0.00433   -3.15288
     0.00300   -3.14277
     0.00191   -3.08150
     0.00105   -2.94862
     0.00042   -2.74529
     0.00002   -2.46554
    -0.00015   -2.04046
    -0.00010   -1.55503
     0.00016   -1.09734
     0.00065   -0.64438
     0.00140   -0.19330
     0.00242    0.19096
     0.00370    0.49462
     0.00525    0.71409
     0.00706    0.85893
     0.00914    0.94576
     0.01151    0.98835
     0.01418    0.99999
     0.01719    0.98979
     0.02058    0.96488
     0.02441    0.93008
     0.02877    0.88904
     0.03376    0.84436
     0.03951    0.79798
     0.04617    0.75135
     0.05394    0.70550
     0.06299    0.66100
     0.07346    0.61902
     0.08541    0.58181
     0.09885    0.55197
     0.11371    0.52889
     0.12967    0.50738
     0.14621    0.48343
     0.16301    0.45828
     0.17988    0.43271
     0.19677    0.40369
     0.21371    0.36886
     0.23051    0.33088
     0.24699    0.29522
     0.26320    0.26562
     0.27933    0.24308
     0.29552    0.22683
     0.31190    0.21522
     0.32855    0.20785
     0.34552    0.20091
     0.36263    0.19076
     0.37975    0.17893
     0.39679    0.16650
     0.41374    0.15451
     0.43059    0.14373
     0.44736    0.13476
     0.46407    0.12797
     0.48073    0.12352
     0.49730    0.12150
     0.51372    0.12142
     0.52978    0.12407
     0.54509    0.12325
     0.55959    0.14501
     0.57401    0.14429
     0.58957    0.14463
     0.60601    0.14554
     0.62287    0.14744
     0.63975    0.14882
     0.65651    0.14764
     0.67322    0.14150
     0.69001    0.12825
     0.70691    0.10754
     0.72369    0.08289
     0.74013    0.06025
     0.75628    0.04433
     0.77226    0.03668
     0.78821    0.03607
     0.80416    0.04056
     0.82009    0.04979
     0.83601    0.06447
     0.85200    0.08225
     0.86821    0.09567
     0.88475    0.10263
     0.90159    0.10669
     0.91851    0.10886
     0.93524    0.11009
     0.95143    0.11080
     0.96655    0.11116
     0.98005    0.11130
     0.99159    0.11133
     1.00000    0.11147
