#      x          Cp  
     1.00000    0.21013
     0.99118    0.18664
     0.97911    0.15324
     0.96512    0.11467
     0.94978    0.07244
     0.93375    0.03063
     0.91738   -0.00345
     0.90063   -0.02645
     0.88339   -0.04193
     0.86569   -0.05465
     0.84766   -0.06683
     0.82944   -0.07881
     0.81113   -0.09017
     0.79283   -0.10074
     0.77464   -0.11152
     0.75656   -0.12434
     0.73852   -0.14034
     0.72047   -0.15925
     0.70236   -0.18015
     0.68421   -0.20270
     0.66606   -0.22743
     0.64795   -0.25477
     0.63006   -0.28427
     0.61267   -0.31491
     0.59624   -0.34616
     0.58131   -0.37785
     0.56834   -0.41774
     0.55741   -0.48442
     0.54812   -0.36879
     0.53940   -0.27434
     0.52993   -0.38066
     0.51877   -0.39622
     0.50564   -0.43731
     0.49063   -0.47162
     0.47430   -0.50994
     0.45723   -0.54935
     0.43983   -0.58993
     0.42232   -0.63126
     0.40480   -0.67325
     0.38732   -0.71608
     0.36993   -0.76004
     0.35266   -0.80590
     0.33555   -0.85438
     0.31866   -0.91015
     0.30208   -0.99729
     0.28585   -1.14595
     0.26993   -1.17623
     0.25426   -1.20679
     0.23874   -1.23783
     0.22331   -1.26637
     0.20795   -1.29232
     0.19266   -1.31613
     0.17746   -1.33825
     0.16238   -1.35991
     0.14749   -1.38265
     0.13287   -1.40705
     0.11861   -1.43179
     0.10484   -1.45544
     0.09167   -1.47932
     0.07930   -1.50761
     0.06796   -1.54400
     0.05781   -1.58950
     0.04893   -1.64263
     0.04127   -1.70143
     0.03473   -1.76340
     0.02913   -1.82658
     0.02433   -1.88995
     0.02020   -1.95126
     0.01662   -2.01029
     0.01352   -2.06372
     0.01082   -2.11064
     0.00848   -2.14423
     0.00646   -2.16175
     0.00472   -2.15268
     0.00326   -2.10754
     0.00206   -2.01481
     0.00112   -1.85682
     0.00044   -1.63661
     0.00001   -1.35751
    -0.00016   -0.96601
    -0.00008   -0.55524
     0.00023   -0.18877
     0.00079    0.16185
     0.00164    0.47207
     0.00276    0.70870
     0.00417    0.86789
     0.00586    0.95875
     0.00783    0.99620
     0.01008    0.99610
     0.01264    0.97079
     0.01552    0.92988
     0.01876    0.87905
     0.02243    0.82340
     0.02658    0.76471
     0.03130    0.70561
     0.03670    0.64672
     0.04290    0.58931
     0.05007    0.53410
     0.05836    0.48239
     0.06789    0.43534
     0.07878    0.39458
     0.09104    0.36114
     0.10462    0.33512
     0.11939    0.31521
     0.13514    0.29898
     0.15164    0.28549
     0.16870    0.27543
     0.18623    0.26876
     0.20410    0.26393
     0.22213    0.25953
     0.24009    0.25444
     0.25793    0.24657
     0.27575    0.23345
     0.29370    0.21460
     0.31180    0.19259
     0.32990    0.17177
     0.34795    0.15391
     0.36595    0.13801
     0.38394    0.12389
     0.40190    0.11085
     0.41984    0.09842
     0.43769    0.08627
     0.45539    0.07429
     0.47276    0.06247
     0.48953    0.05091
     0.50523    0.03954
     0.51936    0.02860
     0.53149    0.01662
     0.54164    0.00560
     0.55004   -0.05123
     0.55731    0.03460
     0.56445    0.04408
     0.57241    0.04874
     0.58178    0.05106
     0.59298    0.04942
     0.60622    0.04318
     0.62125    0.03493
     0.63751    0.02627
     0.65443    0.01839
     0.67166    0.01222
     0.68900    0.00811
     0.70637    0.00590
     0.72372    0.00540
     0.74103    0.00705
     0.75831    0.01178
     0.77562    0.01994
     0.79303    0.03066
     0.81055    0.04241
     0.82819    0.05395
     0.84589    0.06436
     0.86364    0.07279
     0.88137    0.07941
     0.89891    0.08490
     0.91606    0.08963
     0.93286    0.09441
     0.94930    0.09942
     0.96496    0.14293
     0.97908    0.18441
     0.99119    0.20509
     1.00000    0.21013
