#      x          Cp  
     1.00000    0.13218
     0.99138    0.11672
     0.97959    0.09400
     0.96590    0.06859
     0.95080    0.04128
     0.93495    0.01481
     0.91871   -0.00612
     0.90212   -0.01904
     0.88511   -0.02576
     0.86777   -0.02975
     0.85039   -0.03415
     0.83312   -0.04102
     0.81591   -0.05058
     0.79876   -0.06186
     0.78169   -0.07459
     0.76471   -0.09020
     0.74774   -0.11076
     0.73063   -0.13731
     0.71327   -0.16893
     0.69574   -0.20299
     0.67824   -0.23648
     0.66082   -0.26780
     0.64349   -0.29684
     0.62629   -0.32441
     0.60940   -0.35146
     0.59314   -0.37975
     0.57805   -0.40586
     0.56456   -0.45522
     0.55258   -0.45097
     0.54142   -0.36261
     0.52976   -0.42370
     0.51638   -0.44279
     0.50128   -0.47441
     0.48492   -0.50521
     0.46787   -0.53937
     0.45053   -0.57611
     0.43310   -0.61536
     0.41571   -0.65672
     0.39842   -0.69979
     0.38124   -0.74398
     0.36418   -0.78865
     0.34723   -0.83319
     0.33035   -0.87419
     0.31350   -0.91660
     0.29677   -0.96431
     0.28022   -1.01615
     0.26390   -1.08470
     0.24783   -1.21401
     0.23206   -1.38293
     0.21659   -1.41439
     0.20142   -1.44931
     0.18652   -1.48865
     0.17187   -1.53161
     0.15744   -1.57659
     0.14328   -1.62232
     0.12944   -1.66711
     0.11598   -1.70789
     0.10295   -1.74399
     0.09045   -1.77948
     0.07865   -1.82116
     0.06777   -1.87284
     0.05797   -1.93340
     0.04934   -1.99983
     0.04185   -2.06983
     0.03539   -2.14226
     0.02983   -2.21687
     0.02505   -2.29315
     0.02091   -2.37033
     0.01732   -2.44776
     0.01420   -2.52320
     0.01148   -2.59493
     0.00910   -2.65808
     0.00704   -2.70862
     0.00526   -2.73771
     0.00375   -2.73555
     0.00249   -2.68868
     0.00148   -2.58186
     0.00071   -2.40232
     0.00018   -2.15271
    -0.00011   -1.80749
    -0.00015   -1.34669
     0.00003   -0.90529
     0.00044   -0.49304
     0.00110   -0.07625
     0.00204    0.28402
     0.00325    0.56723
     0.00473    0.76925
     0.00648    0.89758
     0.00851    0.96894
     0.01081    0.99744
     0.01342    0.99637
     0.01635    0.97500
     0.01966    0.94061
     0.02339    0.89741
     0.02762    0.84941
     0.03245    0.79832
     0.03799    0.74635
     0.04438    0.69442
     0.05179    0.64378
     0.06039    0.59515
     0.07032    0.54968
     0.08168    0.50898
     0.09448    0.47512
     0.10869    0.44853
     0.12419    0.42642
     0.14070    0.40487
     0.15787    0.38341
     0.17546    0.36353
     0.19327    0.34409
     0.21114    0.32270
     0.22903    0.29915
     0.24682    0.27536
     0.26447    0.25290
     0.28201    0.23224
     0.29948    0.21355
     0.31691    0.19702
     0.33439    0.18392
     0.35196    0.17099
     0.36954    0.15752
     0.38709    0.14403
     0.40459    0.13085
     0.42202    0.11822
     0.43936    0.10642
     0.45657    0.09566
     0.47359    0.08607
     0.49024    0.07772
     0.50623    0.07053
     0.52111    0.06346
     0.53436    0.05979
     0.54571    0.03622
     0.55527    0.05908
     0.56424    0.09131
     0.57410    0.08471
     0.58566    0.08518
     0.59917    0.08008
     0.61445    0.07586
     0.63097    0.07096
     0.64821    0.06554
     0.66581    0.05867
     0.68347    0.04949
     0.70097    0.03790
     0.71817    0.02532
     0.73502    0.01464
     0.75159    0.00917
     0.76800    0.01085
     0.78439    0.01921
     0.80084    0.03217
     0.81733    0.04751
     0.83384    0.06234
     0.85042    0.07250
     0.86714    0.07858
     0.88408    0.08198
     0.90110    0.08366
     0.91792    0.08465
     0.93447    0.08556
     0.95063    0.08652
     0.96593    0.08738
     0.97967    0.08811
     0.99143    0.08877
     1.00000    0.13218
