#      x          Cp  
     1.00000    0.10230
     0.99140    0.09202
     0.97961    0.07668
     0.96593    0.05990
     0.95081    0.04251
     0.93481    0.02561
     0.91835    0.01016
     0.90163   -0.00328
     0.88478   -0.01469
     0.86796   -0.02481
     0.85133   -0.03529
     0.83484   -0.04784
     0.81842   -0.06312
     0.80200   -0.08072
     0.78558   -0.10043
     0.76918   -0.12320
     0.75278   -0.15086
     0.73632   -0.18476
     0.71987   -0.22395
     0.70369   -0.26466
     0.68780   -0.30230
     0.67210   -0.33328
     0.65644   -0.35601
     0.64073   -0.37117
     0.62501   -0.38108
     0.60947   -0.38852
     0.59456   -0.39440
     0.58087   -0.40431
     0.56882   -0.39114
     0.55821   -0.42896
     0.54775   -0.49388
     0.53579   -0.45551
     0.52202   -0.45899
     0.50671   -0.45894
     0.49044   -0.46421
     0.47363   -0.47297
     0.45659   -0.48535
     0.43948   -0.50105
     0.42240   -0.51955
     0.40541   -0.53990
     0.38855   -0.56080
     0.37180   -0.58036
     0.35514   -0.59649
     0.33846   -0.60611
     0.32164   -0.60804
     0.30464   -0.61233
     0.28764   -0.62425
     0.27075   -0.65490
     0.25391   -0.72172
     0.23720   -0.85546
     0.22087   -1.10353
     0.20500   -1.27466
     0.18954   -1.29328
     0.17443   -1.31262
     0.15964   -1.33521
     0.14517   -1.36369
     0.13107   -1.40075
     0.11735   -1.44809
     0.10411   -1.50524
     0.09146   -1.57206
     0.07961   -1.64723
     0.06874   -1.72768
     0.05897   -1.80760
     0.05032   -1.88106
     0.04274   -1.94641
     0.03616   -2.00583
     0.03046   -2.06289
     0.02554   -2.11953
     0.02128   -2.17562
     0.01758   -2.22989
     0.01436   -2.27925
     0.01155   -2.31929
     0.00911   -2.34534
     0.00700   -2.34745
     0.00519   -2.31765
     0.00367   -2.24123
     0.00241   -2.10455
     0.00143   -1.89776
     0.00071   -1.61494
     0.00024   -1.27402
     0.00001   -0.90012
     0.00002   -0.50216
     0.00025   -0.12243
     0.00074    0.22415
     0.00150    0.51799
     0.00255    0.73777
     0.00389    0.88247
     0.00552    0.96458
     0.00746    0.99723
     0.00971    0.99548
     0.01231    0.97007
     0.01530    0.93009
     0.01873    0.88044
     0.02270    0.82631
     0.02729    0.76970
     0.03266    0.71346
     0.03897    0.65861
     0.04645    0.60577
     0.05529    0.55378
     0.06560    0.50113
     0.07736    0.44913
     0.09039    0.40210
     0.10450    0.36197
     0.11949    0.32605
     0.13507    0.29077
     0.15100    0.25538
     0.16710    0.22058
     0.18324    0.18577
     0.19929    0.14961
     0.21514    0.11236
     0.23072    0.07664
     0.24610    0.04607
     0.26137    0.02354
     0.27668    0.00985
     0.29216    0.00403
     0.30791    0.00387
     0.32398    0.00725
     0.34039    0.01178
     0.35703    0.01370
     0.37373    0.01355
     0.39042    0.01217
     0.40706    0.01057
     0.42364    0.00970
     0.44016    0.01029
     0.45662    0.01276
     0.47300    0.01733
     0.48920    0.02391
     0.50501    0.03214
     0.52005    0.04118
     0.53384    0.05214
     0.54643    0.05838
     0.55949    0.04939
     0.57392    0.05665
     0.58958    0.06252
     0.60598    0.06960
     0.62262    0.07671
     0.63919    0.08298
     0.65558    0.08734
     0.67189    0.08854
     0.68828    0.08503
     0.70487    0.07559
     0.72160    0.06109
     0.73817    0.04532
     0.75452    0.03249
     0.77075    0.02485
     0.78692    0.02231
     0.80309    0.02385
     0.81922    0.02908
     0.83533    0.03833
     0.85148    0.05105
     0.86778    0.06471
     0.88429    0.07615
     0.90100    0.08405
     0.91777    0.08951
     0.93440    0.09381
     0.95055    0.09695
     0.96579    0.09915
     0.97954    0.10064
     0.99138    0.10162
     1.00000    0.10230
