#      x          Cp  
     1.00000    0.12189
     0.99127    0.11436
     0.97924    0.10321
     0.96508    0.09025
     0.94917    0.07607
     0.93208    0.06168
     0.91435    0.04806
     0.89640    0.03594
     0.87864    0.02550
     0.86142    0.01565
     0.84477    0.00435
     0.82843   -0.01010
     0.81212   -0.02838
     0.79573   -0.05046
     0.77928   -0.07678
     0.76278   -0.10933
     0.74613   -0.15159
     0.72926   -0.20657
     0.71247   -0.27261
     0.69615   -0.34216
     0.68029   -0.40681
     0.66470   -0.46051
     0.64927   -0.50121
     0.63407   -0.53103
     0.61943   -0.55772
     0.60599   -0.58280
     0.59351   -0.52047
     0.58046   -0.56387
     0.56566   -0.57983
     0.54929   -0.60822
     0.53188   -0.63916
     0.51396   -0.67437
     0.49584   -0.71297
     0.47769   -0.75434
     0.45959   -0.79784
     0.44156   -0.84266
     0.42361   -0.88801
     0.40568   -0.93194
     0.38769   -0.97509
     0.36966   -1.02239
     0.35158   -1.07170
     0.33341   -1.12329
     0.31513   -1.17977
     0.29681   -1.24988
     0.27872   -1.35134
     0.26123   -1.51086
     0.24481   -1.78064
     0.22959   -2.24413
     0.21540   -2.36779
     0.20198   -2.41198
     0.18908   -2.48098
     0.17648   -2.55889
     0.16404   -2.61195
     0.15167   -2.63468
     0.13934   -2.63609
     0.12706   -2.62413
     0.11490   -2.59987
     0.10290   -2.56124
     0.09113   -2.51062
     0.07971   -2.46083
     0.06884   -2.43059
     0.05878   -2.43670
     0.04976   -2.48270
     0.04189   -2.55800
     0.03515   -2.64893
     0.02940   -2.74751
     0.02450   -2.85112
     0.02031   -2.95931
     0.01671   -3.07171
     0.01360   -3.18774
     0.01091   -3.30654
     0.00858   -3.42549
     0.00656   -3.54251
     0.00482   -3.65093
     0.00335   -3.74504
     0.00211   -3.81428
     0.00111   -3.84903
     0.00035   -3.83583
    -0.00019   -3.73033
    -0.00047   -3.36984
    -0.00052   -2.92246
    -0.00033   -2.44513
     0.00008   -1.95745
     0.00076   -1.38903
     0.00173   -0.78055
     0.00300   -0.25404
     0.00454    0.17377
     0.00636    0.49237
     0.00843    0.71296
     0.01078    0.85616
     0.01339    0.94113
     0.01630    0.98503
     0.01953    0.99969
     0.02312    0.99437
     0.02713    0.97513
     0.03163    0.94682
     0.03670    0.91196
     0.04244    0.87360
     0.04898    0.83298
     0.05645    0.79257
     0.06498    0.75422
     0.07473    0.72060
     0.08583    0.69413
     0.09837    0.67665
     0.11238    0.66833
     0.12746    0.66623
     0.14279    0.66577
     0.15782    0.66526
     0.17236    0.66459
     0.18644    0.66094
     0.20042    0.64823
     0.21487    0.62004
     0.23026    0.57666
     0.24653    0.52712
     0.26303    0.48237
     0.27955    0.44695
     0.29620    0.42039
     0.31310    0.40025
     0.33031    0.38395
     0.34781    0.36963
     0.36557    0.35642
     0.38350    0.34410
     0.40160    0.33337
     0.41987    0.32306
     0.43820    0.31216
     0.45653    0.30131
     0.47480    0.29091
     0.49300    0.28136
     0.51107    0.27302
     0.52893    0.26622
     0.54640    0.26140
     0.56315    0.25791
     0.57865    0.26013
     0.59262    0.24884
     0.60592    0.27682
     0.62002    0.28306
     0.63524    0.28562
     0.65098    0.28679
     0.66697    0.28190
     0.68327    0.26628
     0.70003    0.23582
     0.71723    0.19249
     0.73432    0.14609
     0.75102    0.10629
     0.76744    0.07695
     0.78370    0.05679
     0.79987    0.04261
     0.81591    0.03354
     0.83183    0.03273
     0.84777    0.04377
     0.86395    0.06455
     0.88060    0.08545
     0.89777    0.09867
     0.91525    0.10709
     0.93268    0.11279
     0.94957    0.11644
     0.96534    0.11875
     0.97939    0.12021
     0.99133    0.12113
     1.00000    0.12189
