=== Control Points + Offsets ===
0.0000000000, 0.0767704618, 0.0767704618
0.0666666667, 0.0775662255, 0.0714551208
0.1333333333, 0.0720233944, 0.0609123117
0.2000000000, 0.0599951115, 0.0449951336
0.2666666667, 0.0415229902, 0.0237452360
0.6666666667, 0.0151007348, -0.0009486179
0.7500000000, -0.0111866154, -0.0243810598
0.8333333333, -0.0316975715, -0.0412654539
0.9166666667, -0.0445612585, -0.0497310039
1.0000000000, -0.0523040238, -0.0523040238
