#      x          Cp  
     1.00000    0.09142
     0.99152    0.08074
     0.97993    0.06464
     0.96650    0.04715
     0.95168    0.02896
     0.93605    0.01143
     0.91999   -0.00367
     0.90364   -0.01536
     0.88705   -0.02411
     0.87032   -0.03120
     0.85367   -0.03840
     0.83714   -0.04739
     0.82066   -0.05882
     0.80420   -0.07229
     0.78774   -0.08735
     0.77132   -0.10462
     0.75490   -0.12554
     0.73842   -0.15121
     0.72187   -0.18123
     0.70542   -0.21311
     0.68919   -0.24347
     0.67312   -0.26969
     0.65710   -0.29064
     0.64103   -0.30677
     0.62487   -0.31970
     0.60870   -0.33137
     0.59271   -0.34405
     0.57727   -0.35537
     0.56277   -0.38416
     0.54871   -0.35283
     0.53461   -0.34871
     0.51957   -0.36398
     0.50357   -0.37333
     0.48700   -0.38461
     0.47018   -0.39715
     0.45328   -0.41100
     0.43639   -0.42576
     0.41959   -0.44088
     0.40290   -0.45690
     0.38633   -0.47717
     0.36986   -0.51057
     0.35347   -0.57448
     0.33708   -0.69276
     0.32056   -0.86486
     0.30389   -0.91276
     0.28712   -0.92543
     0.27032   -0.93727
     0.25362   -0.94885
     0.23715   -0.96075
     0.22099   -0.97376
     0.20516   -0.98884
     0.18963   -1.00714
     0.17438   -1.02998
     0.15941   -1.05871
     0.14475   -1.09446
     0.13044   -1.13730
     0.11657   -1.18758
     0.10323   -1.24476
     0.09058   -1.30755
     0.07881   -1.37430
     0.06807   -1.44220
     0.05845   -1.50712
     0.04996   -1.56567
     0.04254   -1.61725
     0.03609   -1.66342
     0.03051   -1.70626
     0.02567   -1.74641
     0.02147   -1.78404
     0.01781   -1.81700
     0.01462   -1.84354
     0.01183   -1.85937
     0.00939   -1.86026
     0.00727   -1.83942
     0.00545   -1.78828
     0.00390   -1.69799
     0.00261   -1.55630
     0.00159   -1.35756
     0.00083   -1.09968
     0.00031   -0.79458
     0.00004   -0.46809
    -0.00000   -0.13573
     0.00018    0.17866
     0.00059    0.45501
     0.00127    0.68400
     0.00222    0.84699
     0.00344    0.94727
     0.00494    0.99272
     0.00672    0.99805
     0.00880    0.97484
     0.01119    0.93394
     0.01393    0.88141
     0.01707    0.82334
     0.02066    0.76228
     0.02479    0.70102
     0.02957    0.64095
     0.03513    0.58319
     0.04165    0.52820
     0.04931    0.47564
     0.05827    0.42412
     0.06861    0.37271
     0.08025    0.32306
     0.09302    0.27837
     0.10674    0.23986
     0.12118    0.20622
     0.13617    0.17549
     0.15152    0.14690
     0.16711    0.12034
     0.18286    0.09540
     0.19868    0.07129
     0.21449    0.04779
     0.23024    0.02573
     0.24592    0.00665
     0.26158   -0.00801
     0.27730   -0.01769
     0.29313   -0.02281
     0.30916   -0.02443
     0.32540   -0.02342
     0.34191   -0.02129
     0.35858   -0.02092
     0.37530   -0.02197
     0.39200   -0.02405
     0.40865   -0.02653
     0.42523   -0.02885
     0.44176   -0.03047
     0.45823   -0.03100
     0.47464   -0.03022
     0.49096   -0.02804
     0.50709   -0.02458
     0.52283   -0.01996
     0.53783   -0.01535
     0.55148   -0.00971
     0.56402    0.00719
     0.57719    0.00878
     0.59181    0.01445
     0.60755    0.01959
     0.62394    0.02498
     0.64053    0.02980
     0.65713    0.03331
     0.67372    0.03469
     0.69038    0.03317
     0.70713    0.02857
     0.72379    0.02194
     0.74022    0.01554
     0.75644    0.01165
     0.77255    0.01145
     0.78862    0.01482
     0.80469    0.02102
     0.82074    0.02945
     0.83678    0.03961
     0.85287    0.05040
     0.86911    0.06014
     0.88557    0.06768
     0.90222    0.07329
     0.91888    0.07795
     0.93534    0.08178
     0.95133    0.08488
     0.96636    0.08730
     0.97989    0.08913
     0.99151    0.09048
     1.00000    0.09142
