#      x          Cp  
     1.00000    0.12703
     0.99138    0.11655
     0.97955    0.10121
     0.96576    0.08399
     0.95039    0.06578
     0.93400    0.04735
     0.91708    0.02855
     0.89992    0.00945
     0.88267   -0.00909
     0.86550   -0.02690
     0.84850   -0.04523
     0.83161   -0.06565
     0.81477   -0.08876
     0.79792   -0.11439
     0.78110   -0.14294
     0.76432   -0.17630
     0.74756   -0.21692
     0.73090   -0.26555
     0.71462   -0.31887
     0.69879   -0.37072
     0.68329   -0.41480
     0.66793   -0.44684
     0.65253   -0.46569
     0.63699   -0.47365
     0.62135   -0.47515
     0.60590   -0.47499
     0.59116   -0.47328
     0.57775   -0.48333
     0.56601   -0.45090
     0.55553   -0.54231
     0.54482   -0.54730
     0.53241   -0.51042
     0.51816   -0.50213
     0.50236   -0.49568
     0.48561   -0.49514
     0.46835   -0.50018
     0.45084   -0.51074
     0.43323   -0.52621
     0.41566   -0.54528
     0.39824   -0.56583
     0.38103   -0.58492
     0.36399   -0.59894
     0.34706   -0.60391
     0.33014   -0.59327
     0.31330   -0.57927
     0.29685   -0.57364
     0.28083   -0.58478
     0.26502   -0.62217
     0.24907   -0.69126
     0.23278   -0.79023
     0.21641   -0.90766
     0.20037   -1.02965
     0.18476   -1.15012
     0.16958   -1.26850
     0.15485   -1.38345
     0.14056   -1.49056
     0.12671   -1.59387
     0.11335   -1.76715
     0.10057   -2.15251
     0.08854   -2.21021
     0.07744   -2.27331
     0.06737   -2.35045
     0.05834   -2.44257
     0.05031   -2.54308
     0.04322   -2.64059
     0.03699   -2.73330
     0.03153   -2.82572
     0.02674   -2.92177
     0.02253   -3.02252
     0.01883   -3.12773
     0.01557   -3.23501
     0.01270   -3.34020
     0.01018   -3.43794
     0.00796   -3.51702
     0.00604   -3.56581
     0.00439   -3.56464
     0.00300   -3.48919
     0.00188   -3.32033
     0.00103   -3.03661
     0.00044   -2.64056
     0.00010   -2.16738
    -0.00000   -1.66072
     0.00013   -1.12664
     0.00053   -0.60149
     0.00120   -0.12978
     0.00216    0.25658
     0.00340    0.54747
     0.00493    0.75146
     0.00676    0.88207
     0.00889    0.95808
     0.01135    0.99305
     0.01418    0.99939
     0.01743    0.98551
     0.02118    0.95803
     0.02552    0.92130
     0.03058    0.87930
     0.03655    0.83413
     0.04366    0.78765
     0.05215    0.73870
     0.06221    0.68498
     0.07383    0.62720
     0.08685    0.57127
     0.10109    0.52040
     0.11628    0.47179
     0.13208    0.42148
     0.14811    0.36926
     0.16413    0.31653
     0.18001    0.26291
     0.19559    0.20733
     0.21079    0.15072
     0.22561    0.09706
     0.24014    0.05126
     0.25453    0.01747
     0.26897   -0.00238
     0.28363   -0.00883
     0.29868   -0.00462
     0.31425    0.00633
     0.33043    0.02132
     0.34720    0.03317
     0.36427    0.03903
     0.38140    0.04047
     0.39846    0.03954
     0.41541    0.03843
     0.43225    0.03886
     0.44897    0.04195
     0.46560    0.04827
     0.48207    0.05789
     0.49826    0.07007
     0.51384    0.08393
     0.52837    0.09543
     0.54149    0.10679
     0.55442    0.10889
     0.56871    0.11610
     0.58442    0.12496
     0.60097    0.13417
     0.61773    0.14291
     0.63430    0.15065
     0.65056    0.15743
     0.66661    0.16303
     0.68269    0.16540
     0.69907    0.15959
     0.71585    0.14208
     0.73285    0.11706
     0.74977    0.09294
     0.76656    0.07464
     0.78330    0.06253
     0.80003    0.05489
     0.81674    0.05077
     0.83342    0.05095
     0.85013    0.05640
     0.86694    0.06630
     0.88387    0.07833
     0.90084    0.09079
     0.91770    0.10270
     0.93432    0.11205
     0.95050    0.11768
     0.96577    0.12140
     0.97954    0.12361
     0.99137    0.12485
     1.00000    0.12703
