#      x          Cp  
     1.00000    0.17995
     0.99156    0.16533
     0.97999    0.14447
     0.96653    0.12135
     0.95162    0.09734
     0.93580    0.07386
     0.91949    0.05168
     0.90293    0.03129
     0.88627    0.01306
     0.86962   -0.00328
     0.85312   -0.01922
     0.83674   -0.03663
     0.82043   -0.05638
     0.80415   -0.07813
     0.78790   -0.10180
     0.77170   -0.12868
     0.75552   -0.16128
     0.73932   -0.20156
     0.72320   -0.24878
     0.70738   -0.29842
     0.69188   -0.34449
     0.67660   -0.38202
     0.66136   -0.40851
     0.64600   -0.42433
     0.63045   -0.43257
     0.61470   -0.43741
     0.59891   -0.44214
     0.58339   -0.45104
     0.56866   -0.44841
     0.55494   -0.50184
     0.54108   -0.48748
     0.52592   -0.47792
     0.50982   -0.47647
     0.49320   -0.48044
     0.47634   -0.48937
     0.45938   -0.50320
     0.44240   -0.52168
     0.42548   -0.54408
     0.40869   -0.56919
     0.39207   -0.59519
     0.37559   -0.61978
     0.35924   -0.63984
     0.34291   -0.65179
     0.32646   -0.64881
     0.30990   -0.64713
     0.29351   -0.65326
     0.27735   -0.67602
     0.26128   -0.72499
     0.24515   -0.80394
     0.22905   -0.90555
     0.21336   -1.01410
     0.19813   -1.11753
     0.18330   -1.21185
     0.16881   -1.30077
     0.15465   -1.40400
     0.14083   -1.58405
     0.12736   -1.66482
     0.11424   -1.72008
     0.10152   -1.78182
     0.08934   -1.85101
     0.07790   -1.92880
     0.06738   -2.01319
     0.05788   -2.09673
     0.04945   -2.17170
     0.04204   -2.23613
     0.03559   -2.29449
     0.03000   -2.35276
     0.02516   -2.41388
     0.02096   -2.47861
     0.01732   -2.54414
     0.01415   -2.60829
     0.01140   -2.66540
     0.00900   -2.70951
     0.00693   -2.73415
     0.00515   -2.72323
     0.00365   -2.66912
     0.00242   -2.55166
     0.00145   -2.35826
     0.00073   -2.08295
     0.00025   -1.73551
     0.00001   -1.34894
     0.00000   -0.90632
     0.00021   -0.47538
     0.00067   -0.07528
     0.00140    0.28499
     0.00241    0.56862
     0.00371    0.77210
     0.00530    0.90112
     0.00719    0.97181
     0.00940    0.99845
     0.01195    0.99457
     0.01489    0.96995
     0.01826    0.93219
     0.02215    0.88601
     0.02667    0.83575
     0.03195    0.78363
     0.03816    0.73227
     0.04555    0.68216
     0.05432    0.63277
     0.06463    0.58197
     0.07644    0.53117
     0.08959    0.48575
     0.10393    0.44779
     0.11924    0.41270
     0.13518    0.37499
     0.15139    0.33475
     0.16763    0.29392
     0.18377    0.25147
     0.19965    0.20558
     0.21514    0.15734
     0.23024    0.11128
     0.24503    0.07236
     0.25967    0.04412
     0.27435    0.02754
     0.28921    0.02164
     0.30438    0.02355
     0.31995    0.03037
     0.33599    0.04007
     0.35239    0.04457
     0.36893    0.04438
     0.38547    0.04116
     0.40193    0.03678
     0.41831    0.03283
     0.43460    0.03045
     0.45084    0.03046
     0.46705    0.03331
     0.48324    0.03918
     0.49943    0.04803
     0.51554    0.05960
     0.53142    0.07277
     0.54688    0.08634
     0.56253    0.08809
     0.57861    0.09573
     0.59511    0.10361
     0.61172    0.11251
     0.62816    0.12099
     0.64432    0.12810
     0.66024    0.13284
     0.67609    0.13308
     0.69208    0.12525
     0.70833    0.10741
     0.72478    0.08305
     0.74112    0.05915
     0.75730    0.04082
     0.77339    0.02933
     0.78947    0.02321
     0.80556    0.02041
     0.82165    0.02038
     0.83774    0.02416
     0.85389    0.03249
     0.87016    0.04416
     0.88658    0.05668
     0.90310    0.06831
     0.91959    0.07825
     0.93589    0.08591
     0.95172    0.09141
     0.96664    0.09570
     0.98009    0.09900
     0.99161    0.12390
     1.00000    0.17995
