#      x          Cp  
     1.00000    0.16324
     0.99131    0.15315
     0.97938    0.13854
     0.96549    0.12183
     0.95006    0.10403
     0.93374    0.08577
     0.91700    0.06643
     0.90003    0.04568
     0.88290    0.02449
     0.86580    0.00352
     0.84880   -0.01820
     0.83190   -0.04231
     0.81499   -0.06961
     0.79804   -0.10005
     0.78106   -0.13394
     0.76410   -0.17295
     0.74721   -0.21936
     0.73057   -0.27343
     0.71442   -0.33146
     0.69876   -0.38700
     0.68343   -0.43323
     0.66823   -0.46528
     0.65298   -0.48228
     0.63758   -0.48655
     0.62211   -0.48347
     0.60689   -0.47844
     0.59251   -0.47244
     0.57959   -0.47764
     0.56842   -0.44437
     0.55868   -0.48819
     0.54922   -0.59601
     0.53850   -0.51022
     0.52588   -0.50527
     0.51133   -0.48900
     0.49529   -0.48257
     0.47832   -0.48123
     0.46088   -0.48599
     0.44321   -0.49646
     0.42546   -0.51178
     0.40778   -0.53023
     0.39029   -0.54925
     0.37299   -0.56537
     0.35585   -0.57457
     0.33877   -0.57106
     0.32167   -0.55322
     0.30479   -0.54038
     0.28834   -0.53928
     0.27222   -0.56117
     0.25612   -0.61417
     0.23974   -0.69904
     0.22316   -0.80617
     0.20684   -0.91876
     0.19096   -1.02649
     0.17552   -1.12718
     0.16052   -1.22510
     0.14595   -1.35197
     0.13182   -1.64126
     0.11815   -1.77001
     0.10502   -1.82041
     0.09259   -1.87815
     0.08103   -1.94846
     0.07050   -2.03335
     0.06103   -2.12895
     0.05260   -2.21981
     0.04516   -2.29706
     0.03863   -2.36381
     0.03291   -2.42664
     0.02790   -2.49124
     0.02351   -2.55887
     0.01966   -2.62977
     0.01628   -2.70030
     0.01330   -2.76774
     0.01068   -2.82513
     0.00838   -2.86487
     0.00639   -2.87645
     0.00467   -2.84241
     0.00323   -2.74789
     0.00206   -2.57155
     0.00115   -2.30108
     0.00052   -1.94283
     0.00014   -1.51644
     0.00000   -1.06788
     0.00010   -0.60769
     0.00047   -0.16488
     0.00112    0.22170
     0.00207    0.52619
     0.00331    0.74495
     0.00484    0.88458
     0.00667    0.96329
     0.00882    0.99610
     0.01130    0.99737
     0.01415    0.97713
     0.01743    0.94324
     0.02121    0.90044
     0.02558    0.85328
     0.03070    0.80388
     0.03673    0.75487
     0.04390    0.70644
     0.05248    0.65713
     0.06265    0.60342
     0.07440    0.54633
     0.08758    0.49238
     0.10201    0.44460
     0.11743    0.39915
     0.13346    0.35147
     0.14974    0.30158
     0.16602    0.25095
     0.18214    0.19882
     0.19795    0.14402
     0.21335    0.08815
     0.22836    0.03612
     0.24308   -0.00669
     0.25768   -0.03618
     0.27236   -0.05091
     0.28731   -0.05221
     0.30267   -0.04349
     0.31859   -0.02895
     0.33512   -0.01175
     0.35217    0.00024
     0.36943    0.00680
     0.38668    0.00951
     0.40385    0.01066
     0.42088    0.01239
     0.43779    0.01634
     0.45457    0.02349
     0.47120    0.03412
     0.48755    0.04761
     0.50335    0.06203
     0.51813    0.07510
     0.53145    0.08459
     0.54325    0.09140
     0.55508    0.09652
     0.56857    0.10444
     0.58379    0.11248
     0.60008    0.12017
     0.61670    0.12713
     0.63317    0.13323
     0.64930    0.13884
     0.66519    0.14443
     0.68109    0.15010
     0.69729    0.15352
     0.71399    0.14797
     0.73111    0.13174
     0.74828    0.10551
     0.76537    0.08045
     0.78238    0.06026
     0.79935    0.04378
     0.81624    0.03071
     0.83307    0.02223
     0.84989    0.02013
     0.86678    0.02346
     0.88375    0.02855
     0.90067    0.03336
     0.91743    0.04081
     0.93394    0.05540
     0.95008    0.07627
     0.96542    0.09890
     0.97931    0.12174
     0.99127    0.14710
     1.00000    0.16324
