#      x          Cp  
     1.00000    0.13977
     0.99151    0.13018
     0.97993    0.11651
     0.96648    0.10180
     0.95153    0.08694
     0.93569    0.07227
     0.91946    0.05672
     0.90298    0.03962
     0.88634    0.02190
     0.86968    0.00440
     0.85313   -0.01366
     0.83668   -0.03398
     0.82025   -0.05765
     0.80375   -0.08464
     0.78719   -0.11485
     0.77060   -0.14914
     0.75405   -0.18933
     0.73767   -0.23641
     0.72170   -0.28837
     0.70622   -0.34038
     0.69114   -0.38651
     0.67626   -0.42176
     0.66136   -0.44343
     0.64626   -0.45208
     0.63079   -0.45114
     0.61492   -0.44561
     0.59868   -0.44053
     0.58226   -0.43845
     0.56593   -0.44738
     0.55002   -0.44696
     0.53382   -0.41813
     0.51701   -0.40779
     0.49984   -0.40039
     0.48252   -0.39848
     0.46514   -0.40160
     0.44772   -0.40944
     0.43029   -0.42112
     0.41298   -0.43502
     0.39588   -0.44887
     0.37899   -0.45975
     0.36228   -0.46422
     0.34566   -0.45888
     0.32900   -0.43891
     0.31236   -0.41837
     0.29604   -0.40713
     0.28011   -0.41280
     0.26435   -0.44293
     0.24846   -0.50482
     0.23227   -0.61448
     0.21603   -0.81180
     0.20012   -1.12438
     0.18462   -1.18393
     0.16955   -1.19755
     0.15489   -1.21256
     0.14067   -1.23167
     0.12691   -1.25818
     0.11364   -1.29576
     0.10098   -1.34705
     0.08909   -1.41141
     0.07812   -1.48795
     0.06817   -1.56862
     0.05924   -1.64106
     0.05129   -1.69783
     0.04425   -1.73837
     0.03804   -1.76800
     0.03258   -1.79229
     0.02777   -1.81499
     0.02354   -1.83757
     0.01980   -1.85847
     0.01650   -1.87547
     0.01358   -1.88519
     0.01099   -1.88211
     0.00871   -1.86122
     0.00672   -1.81346
     0.00499   -1.72912
     0.00352   -1.59854
     0.00232   -1.40984
     0.00136   -1.16154
     0.00067   -0.85944
     0.00023   -0.52194
     0.00002   -0.19086
     0.00003    0.12994
     0.00030    0.42359
     0.00083    0.66354
     0.00164    0.83529
     0.00272    0.94166
     0.00408    0.99097
     0.00573    0.99873
     0.00766    0.97755
     0.00989    0.93856
     0.01246    0.88853
     0.01540    0.83352
     0.01876    0.77634
     0.02263    0.71997
     0.02710    0.66580
     0.03232    0.61525
     0.03846    0.56852
     0.04574    0.52432
     0.05440    0.47876
     0.06455    0.42780
     0.07615    0.37390
     0.08905    0.32404
     0.10306    0.28031
     0.11793    0.23873
     0.13335    0.19521
     0.14902    0.14950
     0.16472    0.10282
     0.18031    0.05487
     0.19567    0.00490
     0.21070   -0.04589
     0.22538   -0.09346
     0.23980   -0.13262
     0.25409   -0.15915
     0.26842   -0.17121
     0.28297   -0.16970
     0.29789   -0.15780
     0.31332   -0.13968
     0.32935   -0.11838
     0.34599   -0.09939
     0.36296   -0.08514
     0.37998   -0.07481
     0.39693   -0.06729
     0.41374   -0.06079
     0.43042   -0.05360
     0.44700   -0.04444
     0.46351   -0.03275
     0.48000   -0.01894
     0.49648   -0.00442
     0.51292    0.00877
     0.52921    0.01934
     0.54504    0.02766
     0.56047    0.03435
     0.57666    0.04056
     0.59336    0.04602
     0.61010    0.05074
     0.62653    0.05489
     0.64250    0.05878
     0.65810    0.06277
     0.67356    0.06717
     0.68917    0.07219
     0.70519    0.07781
     0.72170    0.08353
     0.73850    0.08664
     0.75527    0.08107
     0.77196    0.06830
     0.78857    0.05328
     0.80510    0.03926
     0.82153    0.02832
     0.83789    0.02228
     0.85426    0.02190
     0.87071    0.02591
     0.88722    0.03221
     0.90366    0.04002
     0.91992    0.04990
     0.93593    0.06119
     0.95157    0.07127
     0.96642    0.08871
     0.97987    0.10792
     0.99148    0.12598
     1.00000    0.13977
