#      x          Cp  
     1.00000    0.18446
     0.99155    0.16962
     0.97994    0.14860
     0.96645    0.12552
     0.95150    0.10180
     0.93564    0.07894
     0.91929    0.05801
     0.90268    0.03966
     0.88597    0.02414
     0.86930    0.01077
     0.85284   -0.00241
     0.83654   -0.01768
     0.82032   -0.03596
     0.80410   -0.05679
     0.78790   -0.07974
     0.77174   -0.10597
     0.75558   -0.13795
     0.73936   -0.17783
     0.72313   -0.22518
     0.70716   -0.27555
     0.69151   -0.32286
     0.67608   -0.36214
     0.66068   -0.39092
     0.64519   -0.40970
     0.62950   -0.42160
     0.61361   -0.43071
     0.59769   -0.44141
     0.58204   -0.45275
     0.56706   -0.49173
     0.55262   -0.47509
     0.53784   -0.44081
     0.52239   -0.46023
     0.50612   -0.46658
     0.48940   -0.47920
     0.47246   -0.49578
     0.45543   -0.51702
     0.43841   -0.54261
     0.42150   -0.57174
     0.40474   -0.60313
     0.38815   -0.63491
     0.37172   -0.66484
     0.35538   -0.68994
     0.33903   -0.70551
     0.32247   -0.70774
     0.30573   -0.71610
     0.28904   -0.73351
     0.27249   -0.76917
     0.25600   -0.83114
     0.23962   -0.91917
     0.22365   -1.02098
     0.20822   -1.12154
     0.19325   -1.21407
     0.17865   -1.31510
     0.16437   -1.49317
     0.15040   -1.57823
     0.13675   -1.62840
     0.12343   -1.68346
     0.11047   -1.73858
     0.09792   -1.79403
     0.08592   -1.85484
     0.07469   -1.92397
     0.06439   -1.99847
     0.05516   -2.07179
     0.04700   -2.13821
     0.03987   -2.19761
     0.03369   -2.25422
     0.02835   -2.31164
     0.02373   -2.37235
     0.01974   -2.43458
     0.01627   -2.49774
     0.01326   -2.55699
     0.01063   -2.60994
     0.00836   -2.64802
     0.00639   -2.66607
     0.00471   -2.65132
     0.00329   -2.59078
     0.00214   -2.47183
     0.00123   -2.27958
     0.00057   -2.00997
     0.00016   -1.67568
    -0.00004   -1.29746
    -0.00000   -0.84560
     0.00025   -0.43177
     0.00075   -0.04269
     0.00152    0.30919
     0.00257    0.58513
     0.00390    0.78235
     0.00552    0.90721
     0.00743    0.97455
     0.00965    0.99897
     0.01220    0.99361
     0.01511    0.96805
     0.01846    0.92984
     0.02229    0.88338
     0.02672    0.83307
     0.03186    0.78084
     0.03788    0.72924
     0.04499    0.67909
     0.05340    0.63043
     0.06328    0.58197
     0.07467    0.53429
     0.08748    0.49155
     0.10159    0.45673
     0.11684    0.42658
     0.13292    0.39476
     0.14943    0.35989
     0.16608    0.32426
     0.18271    0.28727
     0.19911    0.24642
     0.21513    0.20220
     0.23071    0.15887
     0.24596    0.12165
     0.26102    0.09376
     0.27608    0.07642
     0.29130    0.06826
     0.30680    0.06694
     0.32268    0.07034
     0.33900    0.07610
     0.35562    0.07606
     0.37234    0.07180
     0.38902    0.06496
     0.40561    0.05730
     0.42209    0.05023
     0.43847    0.04475
     0.45479    0.04159
     0.47105    0.04115
     0.48727    0.04358
     0.50342    0.04874
     0.51941    0.05666
     0.53502    0.06421
     0.54996    0.07859
     0.56442    0.09526
     0.57922    0.09880
     0.59499    0.10559
     0.61128    0.11244
     0.62765    0.11961
     0.64387    0.12560
     0.65991    0.12875
     0.67590    0.12643
     0.69202    0.11534
     0.70841    0.09446
     0.72491    0.06779
     0.74124    0.04239
     0.75737    0.02315
     0.77339    0.01120
     0.78938    0.00489
     0.80536    0.00210
     0.82132    0.00248
     0.83727    0.00760
     0.85327    0.01847
     0.86943    0.03330
     0.88580    0.04823
     0.90234    0.06026
     0.91891    0.06865
     0.93532    0.07456
     0.95126    0.07924
     0.96629    0.08280
     0.97985    0.08564
     0.99151    0.12113
     1.00000    0.18446
