#      x          Cp  
     1.00000    0.11263
     0.99167    0.09907
     0.98031    0.07943
     0.96717    0.05684
     0.95270    0.03197
     0.93749    0.00659
     0.92193   -0.01622
     0.90607   -0.03436
     0.88985   -0.04838
     0.87326   -0.06016
     0.85637   -0.07119
     0.83929   -0.08223
     0.82213   -0.09349
     0.80496   -0.10482
     0.78783   -0.11619
     0.77077   -0.12810
     0.75376   -0.14136
     0.73675   -0.15643
     0.71969   -0.17317
     0.70255   -0.19106
     0.68538   -0.20966
     0.66822   -0.22878
     0.65111   -0.24842
     0.63408   -0.26849
     0.61715   -0.28877
     0.60038   -0.30923
     0.58389   -0.32895
     0.56788   -0.35353
     0.55229   -0.36009
     0.53665   -0.36884
     0.52065   -0.39450
     0.50421   -0.41470
     0.48759   -0.43565
     0.47090   -0.45667
     0.45420   -0.47770
     0.43751   -0.49889
     0.42086   -0.52146
     0.40423   -0.54812
     0.38765   -0.58462
     0.37112   -0.64092
     0.35465   -0.73034
     0.33827   -0.86389
     0.32200   -0.97626
     0.30587   -0.99077
     0.28990   -1.00501
     0.27408   -1.01962
     0.25838   -1.03513
     0.24275   -1.05197
     0.22716   -1.07055
     0.21162   -1.09128
     0.19614   -1.11467
     0.18080   -1.14137
     0.16566   -1.17217
     0.15081   -1.20785
     0.13633   -1.24882
     0.12227   -1.29564
     0.10873   -1.34863
     0.09582   -1.40757
     0.08371   -1.47196
     0.07257   -1.54075
     0.06251   -1.61190
     0.05360   -1.68281
     0.04579   -1.75155
     0.03900   -1.81770
     0.03311   -1.88183
     0.02802   -1.94431
     0.02360   -2.00547
     0.01975   -2.06415
     0.01639   -2.11959
     0.01344   -2.16879
     0.01087   -2.20925
     0.00861   -2.23567
     0.00665   -2.24187
     0.00496   -2.21961
     0.00352   -2.15690
     0.00233   -2.04388
     0.00139   -1.86791
     0.00069   -1.62537
     0.00022   -1.32597
    -0.00001   -0.98077
    -0.00002   -0.59237
     0.00018   -0.23021
     0.00059    0.10319
     0.00126    0.40543
     0.00218    0.64518
     0.00336    0.81718
     0.00480    0.92570
     0.00650    0.98263
     0.00846    0.99994
     0.01071    0.98969
     0.01327    0.96008
     0.01616    0.91876
     0.01944    0.86916
     0.02317    0.81555
     0.02742    0.75940
     0.03231    0.70278
     0.03795    0.64657
     0.04450    0.59158
     0.05213    0.53789
     0.06097    0.48536
     0.07111    0.43407
     0.08250    0.38538
     0.09502    0.34144
     0.10848    0.30310
     0.12270    0.26963
     0.13747    0.23962
     0.15261    0.21262
     0.16802    0.18886
     0.18362    0.16885
     0.19942    0.15263
     0.21542    0.13987
     0.23165    0.12968
     0.24809    0.12081
     0.26470    0.11195
     0.28141    0.10227
     0.29812    0.09178
     0.31480    0.08113
     0.33145    0.07107
     0.34807    0.06209
     0.36469    0.05425
     0.38133    0.04751
     0.39800    0.04166
     0.41470    0.03656
     0.43141    0.03203
     0.44815    0.02797
     0.46488    0.02428
     0.48159    0.02088
     0.49822    0.01772
     0.51467    0.01460
     0.53075    0.01203
     0.54611    0.00608
     0.56046    0.01614
     0.57498    0.01465
     0.59049    0.01402
     0.60666    0.01294
     0.62316    0.01197
     0.63981    0.01111
     0.65650    0.01056
     0.67318    0.01048
     0.68983    0.01100
     0.70642    0.01223
     0.72294    0.01437
     0.73938    0.01776
     0.75577    0.02277
     0.77214    0.02944
     0.78855    0.03742
     0.80501    0.04611
     0.82153    0.05498
     0.83808    0.06363
     0.85466    0.07166
     0.87130    0.07874
     0.88795    0.08479
     0.90447    0.09005
     0.92072    0.09475
     0.93670    0.09896
     0.95230    0.10276
     0.96703    0.10609
     0.98028    0.10886
     0.99167    0.11106
     1.00000    0.11263
