=== Control Points + Offsets ===
0.0000000000, -0.0261389075, -0.0261389075
0.0666666667, -0.0157904772, -0.0219015819
0.1333333333, -0.0033876867, -0.0144987694
0.2000000000, 0.0086345262, -0.0063654517
0.2666666667, 0.0174677398, -0.0003100144
0.6666666667, 0.0189167982, 0.0028674455
0.7500000000, 0.0189635482, 0.0057691037
0.8333333333, 0.0218448256, 0.0122769433
0.9166666667, 0.0277484113, 0.0225786660
1.0000000000, 0.0309727726, 0.0309727726
