#      x          Cp  
     1.00000    0.12203
     0.99162    0.10960
     0.98016    0.09126
     0.96683    0.07057
     0.95208    0.04843
     0.93647    0.02649
     0.92040    0.00691
     0.90402   -0.00895
     0.88738   -0.02137
     0.87061   -0.03169
     0.85391   -0.04178
     0.83737   -0.05350
     0.82092   -0.06758
     0.80452   -0.08361
     0.78818   -0.10137
     0.77194   -0.12195
     0.75573   -0.14758
     0.73944   -0.18018
     0.72302   -0.21982
     0.70666   -0.26335
     0.69054   -0.30577
     0.67461   -0.34299
     0.65873   -0.37296
     0.64278   -0.39606
     0.62666   -0.41451
     0.61041   -0.43115
     0.59412   -0.44904
     0.57806   -0.46710
     0.56252   -0.50353
     0.54704   -0.48609
     0.53116   -0.49450
     0.51465   -0.50768
     0.49772   -0.52358
     0.48058   -0.54321
     0.46336   -0.56694
     0.44618   -0.59480
     0.42910   -0.62640
     0.41215   -0.66100
     0.39537   -0.69736
     0.37874   -0.73392
     0.36223   -0.76844
     0.34576   -0.79853
     0.32918   -0.81797
     0.31234   -0.83741
     0.29534   -0.86499
     0.27832   -0.90577
     0.26143   -0.96765
     0.24485   -1.05220
     0.22883   -1.15150
     0.21343   -1.26063
     0.19856   -1.41012
     0.18410   -1.65687
     0.16996   -1.70521
     0.15613   -1.74874
     0.14260   -1.79882
     0.12939   -1.85467
     0.11653   -1.91108
     0.10402   -1.96451
     0.09195   -2.01843
     0.08049   -2.07886
     0.06982   -2.14800
     0.06013   -2.22326
     0.05150   -2.30036
     0.04392   -2.37664
     0.03732   -2.45213
     0.03160   -2.52885
     0.02665   -2.60831
     0.02236   -2.69074
     0.01864   -2.77583
     0.01539   -2.86142
     0.01256   -2.94573
     0.01009   -3.02460
     0.00793   -3.09254
     0.00606   -3.14266
     0.00446   -3.16357
     0.00311   -3.14326
     0.00201   -3.06410
     0.00114   -2.91084
     0.00050   -2.67813
     0.00009   -2.36993
    -0.00009   -1.95939
    -0.00005   -1.46270
     0.00020   -1.00197
     0.00068   -0.54997
     0.00143   -0.11304
     0.00244    0.25653
     0.00372    0.54266
     0.00527    0.74733
     0.00709    0.88002
     0.00919    0.95742
     0.01159    0.99305
     0.01431    0.99934
     0.01740    0.98501
     0.02090    0.95696
     0.02488    0.91946
     0.02945    0.87657
     0.03472    0.83023
     0.04084    0.78293
     0.04800    0.73557
     0.05640    0.68884
     0.06620    0.64283
     0.07748    0.59890
     0.09021    0.56030
     0.10434    0.52903
     0.11971    0.50204
     0.13593    0.47366
     0.15258    0.44269
     0.16942    0.41116
     0.18628    0.37821
     0.20305    0.34103
     0.21950    0.30023
     0.23551    0.26022
     0.25117    0.22557
     0.26665    0.19888
     0.28214    0.18037
     0.29778    0.16884
     0.31369    0.16214
     0.32993    0.15952
     0.34652    0.15624
     0.36328    0.14941
     0.38006    0.14047
     0.39679    0.13059
     0.41343    0.12093
     0.42999    0.11234
     0.44648    0.10550
     0.46293    0.10079
     0.47934    0.09841
     0.49571    0.09844
     0.51201    0.10054
     0.52810    0.10523
     0.54372    0.10918
     0.55913    0.12529
     0.57484    0.12482
     0.59122    0.12660
     0.60800    0.12909
     0.62486    0.13224
     0.64160    0.13467
     0.65818    0.13452
     0.67469    0.12975
     0.69127    0.11858
     0.70796    0.10089
     0.72455    0.07990
     0.74084    0.06084
     0.75689    0.04784
     0.77282    0.04225
     0.78875    0.04286
     0.80473    0.04779
     0.82073    0.05629
     0.83675    0.06872
     0.85286    0.08395
     0.86915    0.09762
     0.88568    0.10611
     0.90241    0.11162
     0.91914    0.11530
     0.93566    0.11778
     0.95166    0.11948
     0.96666    0.12058
     0.98010    0.12126
     0.99161    0.12164
     1.00000    0.12203
