NEAT_airfoil
1.00000000 0.00310085
0.99989034 0.00311638
0.99956142 0.00316366
0.99901336 0.00324239
0.99824643 0.00335247
0.99726095 0.00349375
0.99605735 0.00366607
0.99463617 0.00386921
0.99299802 0.00410293
0.99114363 0.00436695
0.98907380 0.00466095
0.98678945 0.00498457
0.98429158 0.00533743
0.98158128 0.00571911
0.97865975 0.00612916
0.97552826 0.00656710
0.97218819 0.00703241
0.96864099 0.00752456
0.96488824 0.00804297
0.96093158 0.00858700
0.95677273 0.00915601
0.95241353 0.00974925
0.94785588 0.01036591
0.94310179 0.01100512
0.93815334 0.01166593
0.93301270 0.01234730
0.92768213 0.01304824
0.92216396 0.01376777
0.91646062 0.01450502
0.91057460 0.01525939
0.90450850 0.01603054
0.89826496 0.01681862
0.89184673 0.01762451
0.88525662 0.01845001
0.87849753 0.01929820
0.87157241 0.02017355
0.86448431 0.02108200
0.85723634 0.02203055
0.84983167 0.02302631
0.84227355 0.02407560
0.83456530 0.02518296
0.82671030 0.02635041
0.81871199 0.02757731
0.81057389 0.02886155
0.80229956 0.03020078
0.79389263 0.03159381
0.78535678 0.03304125
0.77669577 0.03454544
0.76791340 0.03610949
0.75901350 0.03773534
0.75000000 0.03942178
0.74087684 0.04116257
0.73164802 0.04294570
0.72231759 0.04475399
0.71288965 0.04656638
0.70336832 0.04835991
0.69375779 0.05011289
0.68406228 0.05180604
0.67428602 0.05342597
0.66443332 0.05496447
0.65450850 0.05642072
0.64451590 0.05779831
0.63445991 0.05910641
0.62434494 0.06035524
0.61417544 0.06155654
0.60395585 0.06272017
0.59369066 0.06385421
0.58338437 0.06496433
0.57304151 0.06605372
0.56266662 0.06712462
0.55226423 0.06840742
0.54183892 0.06932873
0.53139526 0.07019847
0.52093783 0.07105675
0.51047121 0.07190449
0.50000000 0.07274442
0.48952879 0.07357861
0.47906217 0.07440841
0.46860474 0.07523423
0.45816108 0.07605551
0.44773577 0.07687065
0.43733338 0.07767711
0.42695849 0.07847140
0.41661563 0.07924920
0.40630934 0.08000540
0.39604415 0.08073462
0.38582456 0.08143113
0.37565506 0.08208897
0.36554009 0.08270288
0.35548410 0.08326832
0.34549150 0.08378147
0.33556668 0.08424110
0.32571398 0.08465483
0.31593772 0.08504383
0.30624221 0.08541866
0.29663168 0.08578891
0.28711035 0.08616433
0.27768241 0.08655305
0.26835198 0.08695955
0.25912316 0.08738309
0.25000000 0.08781723
0.24098650 0.08825067
0.23208660 0.08866913
0.22330423 0.08905751
0.21464322 0.08940185
0.20610737 0.08969091
0.19770044 0.08991609
0.18942611 0.09007166
0.18128801 0.09015474
0.17328970 0.09016291
0.16543470 0.09009607
0.15772645 0.08995296
0.15016833 0.08973349
0.14276366 0.08943655
0.13551569 0.08906226
0.12842759 0.08861038
0.12150247 0.08808266
0.11474338 0.08748068
0.10815327 0.08680807
0.10173504 0.08606762
0.09549150 0.08526316
0.08942540 0.08439652
0.08353938 0.08346964
0.07783604 0.08248164
0.07231787 0.08143240
0.06698730 0.08032012
0.06184666 0.07914380
0.05689821 0.07790390
0.05214412 0.07660119
0.04758647 0.07523893
0.04322727 0.07382165
0.03906842 0.07235425
0.03511176 0.07084334
0.03135901 0.06929437
0.02781181 0.06771283
0.02447174 0.06610358
0.02134025 0.06446901
0.01841872 0.06281270
0.01570842 0.06113643
0.01321055 0.05944073
0.01092620 0.05772774
0.00885637 0.05599804
0.00700198 0.05425169
0.00536383 0.05249066
0.00394265 0.05071505
0.00273905 0.04892489
0.00175357 0.04712281
0.00098664 0.04530851
0.00043858 0.04348460
0.00010966 0.04166933
0.00000000 0.04019598
0.00010966 0.03790518
0.00043858 0.03606527
0.00098664 0.03424947
0.00175357 0.03245607
0.00273905 0.03068385
0.00394265 0.02893510
0.00536383 0.02720978
0.00700198 0.02550754
0.00885637 0.02383007
0.01092620 0.02217760
0.01321055 0.02055013
0.01570842 0.01894909
0.01841872 0.01737466
0.02134025 0.01582673
0.02447174 0.01430584
0.02781181 0.01281113
0.03135901 0.01134076
0.03511176 0.00989243
0.03906842 0.00846257
0.04322727 0.00704600
0.04758647 0.00563746
0.05214412 0.00423191
0.05689821 0.00282574
0.06184666 0.00141759
0.06698730 0.00000874
0.07231787 -0.00139748
0.07783604 -0.00279682
0.08353938 -0.00418545
0.08942540 -0.00556077
0.09549150 -0.00692178
0.10173504 -0.00826939
0.10815327 -0.00960549
0.11474338 -0.01093248
0.12150247 -0.01225250
0.12842759 -0.01356681
0.13551569 -0.01487548
0.14276366 -0.01617773
0.15016833 -0.01747205
0.15772645 -0.01875680
0.16543470 -0.02003050
0.17328970 -0.02129168
0.18128801 -0.02253890
0.18942611 -0.02376978
0.19770044 -0.02498029
0.20610737 -0.02616374
0.21464322 -0.02731162
0.22330423 -0.02841279
0.23208660 -0.02945476
0.24098650 -0.03042518
0.25000000 -0.03131297
0.25912316 -0.03210895
0.26835198 -0.03280861
0.27768241 -0.03341047
0.28711035 -0.03391697
0.29663168 -0.03433475
0.30624221 -0.03467139
0.31593772 -0.03493685
0.32571398 -0.03513986
0.33556668 -0.03529526
0.34549150 -0.03542369
0.35548410 -0.03552895
0.36554009 -0.03561024
0.37565506 -0.03566515
0.38582456 -0.03569029
0.39604415 -0.03568207
0.40630934 -0.03563650
0.41661563 -0.03554994
0.42695849 -0.03541939
0.43733338 -0.03524184
0.44773577 -0.03501586
0.45816108 -0.03474007
0.46860474 -0.03441447
0.47906217 -0.03403984
0.48952879 -0.03361768
0.50000000 -0.03315087
0.51047121 -0.03264246
0.52093783 -0.03209689
0.53139526 -0.03151887
0.54183892 -0.03090634
0.55226423 -0.03048731
0.56266662 -0.03007222
0.57304151 -0.02955373
0.58338437 -0.02902146
0.59369066 -0.02847958
0.60395585 -0.02793407
0.61417544 -0.02739338
0.62434494 -0.02686868
0.63445991 -0.02637345
0.64451590 -0.02592234
0.65450850 -0.02552913
0.66443332 -0.02520407
0.67428602 -0.02495098
0.68406228 -0.02476611
0.69375779 -0.02463808
0.70336832 -0.02454964
0.71288965 -0.02448012
0.72231759 -0.02440812
0.73164802 -0.02431431
0.74087684 -0.02418296
0.75000000 -0.02400323
0.75901350 -0.02376903
0.76791340 -0.02347914
0.77669577 -0.02313538
0.78535678 -0.02274193
0.79389263 -0.02230269
0.80229956 -0.02182119
0.81057389 -0.02129849
0.81871199 -0.02073506
0.82671030 -0.02012977
0.83456530 -0.01948293
0.84227355 -0.01879561
0.84983167 -0.01807169
0.85723634 -0.01731685
0.86448431 -0.01653859
0.87157241 -0.01574529
0.87849753 -0.01494485
0.88525662 -0.01414470
0.89184673 -0.01335070
0.89826496 -0.01256737
0.90450850 -0.01179812
0.91057460 -0.01104529
0.91646062 -0.01031057
0.92216396 -0.00959517
0.92768213 -0.00889991
0.93301270 -0.00822540
0.93815334 -0.00757214
0.94310179 -0.00694051
0.94785588 -0.00633089
0.95241353 -0.00574367
0.95677273 -0.00517931
0.96093158 -0.00463826
0.96488824 -0.00412107
0.96864099 -0.00362826
0.97218819 -0.00316035
0.97552826 -0.00271791
0.97865975 -0.00230142
0.98158128 -0.00191139
0.98429158 -0.00154829
0.98678945 -0.00121256
0.98907380 -0.00090460
0.99114363 -0.00062481
0.99299802 -0.00037351
0.99463617 -0.00015103
0.99605735 0.00004236
0.99726095 0.00020640
0.99824643 0.00034090
0.99901336 0.00044568
0.99956142 0.00052061
0.99989034 0.00056560
1.00000000 0.00057996
