#      x          Cp  
     1.00000    0.07240
     0.99150    0.06505
     0.97988    0.05254
     0.96638    0.03965
     0.95144    0.02690
     0.93558    0.01522
     0.91921    0.00540
     0.90259   -0.00210
     0.88585   -0.00733
     0.86920   -0.01129
     0.85280   -0.01608
     0.83660   -0.02378
     0.82049   -0.03512
     0.80435   -0.04945
     0.78819   -0.06611
     0.77203   -0.08568
     0.75585   -0.10984
     0.73958   -0.14007
     0.72327   -0.17592
     0.70714   -0.21398
     0.69132   -0.24960
     0.67570   -0.27894
     0.66014   -0.30009
     0.64450   -0.31336
     0.62872   -0.32087
     0.61286   -0.32547
     0.59713   -0.32916
     0.58195   -0.33522
     0.56784   -0.32880
     0.55485   -0.36811
     0.54153   -0.36221
     0.52676   -0.35375
     0.51087   -0.35020
     0.49432   -0.34917
     0.47741   -0.35040
     0.46036   -0.35373
     0.44329   -0.35865
     0.42628   -0.36524
     0.40937   -0.37575
     0.39260   -0.39689
     0.37597   -0.44291
     0.35942   -0.53523
     0.34290   -0.68747
     0.32626   -0.78265
     0.30940   -0.79465
     0.29244   -0.80539
     0.27555   -0.81523
     0.25873   -0.82456
     0.24200   -0.83398
     0.22554   -0.84429
     0.20952   -0.85661
     0.19390   -0.87236
     0.17864   -0.89325
     0.16370   -0.92103
     0.14909   -0.95664
     0.13485   -0.99997
     0.12101   -1.05066
     0.10766   -1.10594
     0.09493   -1.16359
     0.08299   -1.22245
     0.07203   -1.28013
     0.06215   -1.33227
     0.05336   -1.37479
     0.04562   -1.40643
     0.03887   -1.42932
     0.03299   -1.44686
     0.02788   -1.46099
     0.02343   -1.47249
     0.01955   -1.47963
     0.01616   -1.48104
     0.01319   -1.47261
     0.01059   -1.45126
     0.00832   -1.41108
     0.00635   -1.34562
     0.00467   -1.24809
     0.00325   -1.10932
     0.00209   -0.92496
     0.00119   -0.69354
     0.00055   -0.42347
     0.00016   -0.13759
    -0.00000    0.14366
     0.00006    0.40534
     0.00036    0.63149
     0.00091    0.80851
     0.00173    0.92738
     0.00283    0.98692
     0.00421    0.99923
     0.00586    0.97649
     0.00781    0.93168
     0.01006    0.87330
     0.01265    0.80887
     0.01562    0.74196
     0.01902    0.67599
     0.02293    0.61232
     0.02744    0.55242
     0.03270    0.49689
     0.03886    0.44605
     0.04612    0.39905
     0.05468    0.35360
     0.06464    0.30715
     0.07599    0.26033
     0.08857    0.21733
     0.10219    0.18072
     0.11664    0.14886
     0.13170    0.11869
     0.14715    0.08887
     0.16282    0.05951
     0.17861    0.03039
     0.19438    0.00053
     0.21004   -0.03018
     0.22551   -0.06011
     0.24079   -0.08615
     0.25597   -0.10542
     0.27116   -0.11651
     0.28648   -0.11977
     0.30205   -0.11702
     0.31791   -0.11047
     0.33413   -0.10164
     0.35065   -0.09430
     0.36729   -0.08911
     0.38394   -0.08555
     0.40054   -0.08290
     0.41708   -0.08029
     0.43356   -0.07701
     0.45000   -0.07249
     0.46641   -0.06643
     0.48279   -0.05878
     0.49912   -0.04973
     0.51529   -0.03962
     0.53108   -0.02918
     0.54625   -0.01896
     0.56175   -0.01495
     0.57773   -0.00678
     0.59425    0.00110
     0.61100    0.00916
     0.62768    0.01676
     0.64414    0.02337
     0.66039    0.02846
     0.67659    0.03121
     0.69291    0.03050
     0.70942    0.02544
     0.72597    0.01677
     0.74229    0.00738
     0.75839    0.00045
     0.77437   -0.00224
     0.79029   -0.00063
     0.80617    0.00466
     0.82198    0.01322
     0.83776    0.02446
     0.85359    0.03660
     0.86961    0.04703
     0.88588    0.05431
     0.90239    0.05932
     0.91898    0.06331
     0.93540    0.06629
     0.95134    0.06847
     0.96634    0.07002
     0.97986    0.07111
     0.99149    0.07186
     1.00000    0.07240
