#      x          Cp  
     1.00000    0.18769
     0.99079    0.17260
     0.97807    0.15168
     0.96321    0.13031
     0.94677    0.11033
     0.92951    0.09138
     0.91190    0.07076
     0.89402    0.04857
     0.87602    0.02713
     0.85808    0.00639
     0.84027   -0.01634
     0.82250   -0.04314
     0.80467   -0.07392
     0.78680   -0.10827
     0.76892   -0.14785
     0.75111   -0.19595
     0.73355   -0.25388
     0.71655   -0.31728
     0.70013   -0.37736
     0.68414   -0.42504
     0.66832   -0.45407
     0.65252   -0.46381
     0.63668   -0.45833
     0.62105   -0.44498
     0.60620   -0.43019
     0.59285   -0.41559
     0.58147   -0.40633
     0.57194   -0.38773
     0.56388   -0.30639
     0.55671   -0.48181
     0.54945   -0.64634
     0.54106   -0.48379
     0.53095   -0.46934
     0.51872   -0.43934
     0.50419   -0.42071
     0.48774   -0.40584
     0.47005   -0.39770
     0.45171   -0.39619
     0.43304   -0.40091
     0.41428   -0.41035
     0.39563   -0.42176
     0.37718   -0.43114
     0.35894   -0.43355
     0.34084   -0.42215
     0.32281   -0.39184
     0.30515   -0.36490
     0.28808   -0.35118
     0.27143   -0.36470
     0.25476   -0.41441
     0.23770   -0.49807
     0.22033   -0.60078
     0.20317   -0.70303
     0.18648   -0.79664
     0.17028   -0.89813
     0.15458   -1.13719
     0.13939   -1.19959
     0.12473   -1.25098
     0.11064   -1.31168
     0.09730   -1.38220
     0.08490   -1.46156
     0.07361   -1.54427
     0.06349   -1.61817
     0.05451   -1.67163
     0.04660   -1.70218
     0.03968   -1.71652
     0.03363   -1.72394
     0.02835   -1.73099
     0.02374   -1.73915
     0.01971   -1.74800
     0.01618   -1.75214
     0.01308   -1.74769
     0.01036   -1.72815
     0.00800   -1.68285
     0.00595   -1.60537
     0.00421   -1.47807
     0.00278   -1.29241
     0.00164   -1.04220
     0.00081   -0.72836
     0.00028   -0.37765
     0.00002   -0.03458
     0.00003    0.28792
     0.00033    0.57241
     0.00095    0.78686
     0.00189    0.92321
     0.00316    0.98788
     0.00476    0.99860
     0.00668    0.97287
     0.00896    0.92559
     0.01161    0.86636
     0.01468    0.80271
     0.01824    0.73817
     0.02238    0.67624
     0.02723    0.61852
     0.03298    0.56650
     0.03986    0.52009
     0.04816    0.47592
     0.05817    0.42645
     0.06995    0.36894
     0.08337    0.31292
     0.09821    0.26516
     0.11417    0.22068
     0.13085    0.17216
     0.14781    0.11920
     0.16477    0.06418
     0.18152    0.00635
     0.19791   -0.05543
     0.21384   -0.11831
     0.22935   -0.17507
     0.24457   -0.21807
     0.25972   -0.24229
     0.27501   -0.24651
     0.29065   -0.23353
     0.30684   -0.20962
     0.32370   -0.18096
     0.34128   -0.15425
     0.35931   -0.13454
     0.37747   -0.12050
     0.39556   -0.11035
     0.41348   -0.10115
     0.43116   -0.09041
     0.44850   -0.07694
     0.46526   -0.06136
     0.48102   -0.04635
     0.49521   -0.03468
     0.50739   -0.02667
     0.51747   -0.02108
     0.52584   -0.01656
     0.53292   -0.01369
     0.53913   -0.01363
     0.54498    0.02225
     0.55095    0.07205
     0.55757    0.04248
     0.56542    0.08712
     0.57495    0.07817
     0.58654    0.09156
     0.60029    0.10527
     0.61570    0.12628
     0.63193    0.14892
     0.64832    0.16672
     0.66468    0.17283
     0.68118    0.16340
     0.69810    0.13901
     0.71565    0.10470
     0.73370    0.06900
     0.75181    0.03947
     0.76983    0.01826
     0.78779    0.00319
     0.80566   -0.00841
     0.82345   -0.01633
     0.84117   -0.01791
     0.85893   -0.01223
     0.87678   -0.00269
     0.89463    0.00673
     0.91230    0.01790
     0.92972    0.03731
     0.94678    0.06597
     0.96312    0.09775
     0.97798    0.12956
     0.99074    0.16271
     1.00000    0.18769
