#      x          Cp  
     1.00000    0.19669
     0.99144    0.17913
     0.97971    0.15439
     0.96603    0.12658
     0.95087    0.09715
     0.93483    0.06856
     0.91832    0.04412
     0.90147    0.02562
     0.88430    0.01212
     0.86695    0.00133
     0.84967   -0.00939
     0.83252   -0.02220
     0.81545   -0.03743
     0.79844   -0.05429
     0.78151   -0.07287
     0.76467   -0.09524
     0.74782   -0.12413
     0.73084   -0.16094
     0.71376   -0.20389
     0.69684   -0.24789
     0.68015   -0.28785
     0.66360   -0.32087
     0.64706   -0.34679
     0.63048   -0.36773
     0.61396   -0.38675
     0.59776   -0.40703
     0.58239   -0.42833
     0.56839   -0.47084
     0.55584   -0.49568
     0.54399   -0.38160
     0.53196   -0.41923
     0.51832   -0.43986
     0.50302   -0.46201
     0.48650   -0.48542
     0.46929   -0.51305
     0.45180   -0.54476
     0.43428   -0.58028
     0.41685   -0.61893
     0.39957   -0.65953
     0.38246   -0.70073
     0.36550   -0.74048
     0.34862   -0.77682
     0.33169   -0.80295
     0.31455   -0.82656
     0.29728   -0.85922
     0.27999   -0.90099
     0.26288   -0.95684
     0.24617   -1.02875
     0.23003   -1.13454
     0.21449   -1.40583
     0.19946   -1.44091
     0.18485   -1.48069
     0.17055   -1.52821
     0.15654   -1.58104
     0.14283   -1.63410
     0.12945   -1.68180
     0.11642   -1.71842
     0.10376   -1.74153
     0.09154   -1.75769
     0.07992   -1.77743
     0.06912   -1.80782
     0.05932   -1.84720
     0.05062   -1.89027
     0.04302   -1.93339
     0.03645   -1.97601
     0.03077   -2.01940
     0.02588   -2.06412
     0.02165   -2.10990
     0.01798   -2.15608
     0.01479   -2.20013
     0.01201   -2.24028
     0.00959   -2.27176
     0.00748   -2.29118
     0.00566   -2.29060
     0.00410   -2.26351
     0.00279   -2.19688
     0.00173   -2.08345
     0.00090   -1.90518
     0.00031   -1.67298
    -0.00005   -1.38251
    -0.00016   -0.98174
    -0.00005   -0.57853
     0.00027   -0.21464
     0.00084    0.13875
     0.00169    0.44910
     0.00280    0.68793
     0.00420    0.85137
     0.00586    0.94808
     0.00780    0.99215
     0.01002    0.99886
     0.01253    0.98020
     0.01538    0.94558
     0.01858    0.90087
     0.02221    0.85116
     0.02632    0.79864
     0.03102    0.74602
     0.03642    0.69435
     0.04267    0.64488
     0.04996    0.59821
     0.05848    0.55444
     0.06840    0.51388
     0.07982    0.47806
     0.09278    0.44997
     0.10726    0.43060
     0.12308    0.41496
     0.13974    0.39601
     0.15680    0.37344
     0.17403    0.35001
     0.19129    0.32389
     0.20858    0.29159
     0.22578    0.25444
     0.24267    0.21827
     0.25926    0.18796
     0.27572    0.16526
     0.29221    0.14960
     0.30886    0.13925
     0.32577    0.13359
     0.34302    0.12977
     0.36046    0.12147
     0.37792    0.11079
     0.39531    0.09893
     0.41260    0.08708
     0.42976    0.07614
     0.44681    0.06681
     0.46372    0.05953
     0.48044    0.05451
     0.49685    0.05179
     0.51266    0.05092
     0.52743    0.05158
     0.54067    0.05047
     0.55190    0.04755
     0.56181    0.08198
     0.57216    0.08661
     0.58415    0.08968
     0.59803    0.09081
     0.61353    0.09215
     0.63004    0.09349
     0.64697    0.09382
     0.66403    0.09084
     0.68120    0.08205
     0.69849    0.06603
     0.71578    0.04451
     0.73279    0.02258
     0.74948    0.00561
     0.76599   -0.00358
     0.78244   -0.00550
     0.79894   -0.00261
     0.81548    0.00333
     0.83205    0.01276
     0.84868    0.02650
     0.86547    0.04239
     0.88251    0.05532
     0.89975    0.06327
     0.91696    0.06912
     0.93393    0.07383
     0.95041    0.07792
     0.96585    0.08156
     0.97965    0.08488
     0.99143    0.12953
     1.00000    0.19669
