#      x          Cp  
     1.00000    0.12846
     0.99164    0.11682
     0.98024    0.09994
     0.96703    0.07973
     0.95244    0.05675
     0.93710    0.03247
     0.92137    0.00931
     0.90532   -0.01095
     0.88889   -0.02842
     0.87209   -0.04427
     0.85499   -0.05951
     0.83772   -0.07477
     0.82039   -0.09027
     0.80307   -0.10591
     0.78578   -0.12171
     0.76856   -0.13816
     0.75137   -0.15601
     0.73417   -0.17570
     0.71690   -0.19705
     0.69961   -0.21944
     0.68236   -0.24221
     0.66518   -0.26502
     0.64808   -0.28773
     0.63113   -0.31025
     0.61443   -0.33241
     0.59820   -0.35359
     0.58281   -0.37469
     0.56870   -0.38462
     0.55572   -0.42260
     0.54221   -0.45406
     0.52723   -0.47128
     0.51134   -0.49515
     0.49496   -0.51991
     0.47831   -0.54514
     0.46155   -0.57137
     0.44474   -0.59843
     0.42791   -0.62672
     0.41107   -0.65701
     0.39424   -0.69077
     0.37746   -0.73039
     0.36074   -0.77990
     0.34414   -0.84483
     0.32775   -0.93102
     0.31163   -1.03967
     0.29579   -1.16233
     0.28023   -1.19865
     0.26489   -1.21958
     0.24969   -1.24187
     0.23457   -1.26585
     0.21948   -1.29179
     0.20441   -1.31991
     0.18937   -1.35049
     0.17441   -1.38386
     0.15959   -1.42042
     0.14496   -1.46068
     0.13062   -1.50518
     0.11667   -1.55458
     0.10324   -1.60950
     0.09049   -1.67043
     0.07860   -1.73765
     0.06774   -1.81099
     0.05804   -1.88985
     0.04952   -1.97326
     0.04212   -2.06014
     0.03575   -2.14963
     0.03025   -2.24097
     0.02551   -2.33369
     0.02139   -2.42695
     0.01781   -2.51998
     0.01469   -2.61065
     0.01196   -2.69717
     0.00956   -2.77495
     0.00748   -2.83919
     0.00567   -2.88088
     0.00413   -2.88973
     0.00283   -2.85175
     0.00177   -2.75019
     0.00096   -2.57347
     0.00038   -2.31683
     0.00004   -1.98053
    -0.00008   -1.55303
     0.00003   -1.10122
     0.00034   -0.67876
     0.00089   -0.25866
     0.00169    0.12150
     0.00275    0.43245
     0.00407    0.66586
     0.00564    0.82726
     0.00748    0.92725
     0.00958    0.98095
     0.01196    0.99950
     0.01466    0.99351
     0.01771    0.96983
     0.02115    0.93467
     0.02505    0.89086
     0.02948    0.84210
     0.03457    0.78956
     0.04041    0.73530
     0.04716    0.68019
     0.05496    0.62544
     0.06394    0.57197
     0.07415    0.52106
     0.08560    0.47407
     0.09816    0.43221
     0.11169    0.39599
     0.12600    0.36500
     0.14092    0.33871
     0.15632    0.31676
     0.17212    0.29895
     0.18828    0.28471
     0.20476    0.27334
     0.22156    0.26401
     0.23862    0.25561
     0.25581    0.24646
     0.27301    0.23483
     0.29024    0.21994
     0.30744    0.20264
     0.32450    0.18469
     0.34139    0.16766
     0.35816    0.15311
     0.37491    0.14102
     0.39166    0.13106
     0.40846    0.12283
     0.42530    0.11592
     0.44218    0.11005
     0.45909    0.10493
     0.47598    0.10042
     0.49276    0.09637
     0.50926    0.09303
     0.52520    0.08907
     0.54017    0.09164
     0.55473    0.07403
     0.56963    0.06682
     0.58538    0.06497
     0.60178    0.06183
     0.61854    0.05893
     0.63546    0.05605
     0.65246    0.05320
     0.66946    0.05033
     0.68643    0.04743
     0.70333    0.04459
     0.72013    0.04207
     0.73682    0.04045
     0.75342    0.04036
     0.76998    0.04219
     0.78656    0.04582
     0.80318    0.05083
     0.81985    0.05685
     0.83655    0.06377
     0.85328    0.07152
     0.87007    0.07979
     0.88690    0.08805
     0.90363    0.09569
     0.92009    0.10236
     0.93626    0.10809
     0.95201    0.11320
     0.96687    0.11794
     0.98020    0.12225
     0.99164    0.12600
     1.00000    0.12846
