  
       XFOIL         Version 6.99
  
 Calculated polar for: Repaneled_Airfoil                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -5.000  -0.2510   0.00829   0.00134  -0.0148   0.8258   0.4396  41.9666 219.9169
  -4.915  -0.2415   0.00827   0.00134  -0.0147   0.8230   0.4419  42.3176 220.1473
  -4.829  -0.2320   0.00825   0.00133  -0.0146   0.8203   0.4444  42.6541 220.3810
  -4.744  -0.2225   0.00824   0.00132  -0.0146   0.8178   0.4471  42.9595 220.6444
  -4.658  -0.2128   0.00823   0.00131  -0.0145   0.8150   0.4500  43.3049 220.9290
  -4.573  -0.2034   0.00821   0.00131  -0.0144   0.8122   0.4524  43.6415 221.1599
  -4.487  -0.1939   0.00820   0.00130  -0.0143   0.8097   0.4549  43.9484 221.3997
  -4.402  -0.1843   0.00818   0.00130  -0.0142   0.8069   0.4577  44.2877 221.6671
  -4.317  -0.1746   0.00819   0.00129  -0.0142   0.8041   0.4606  44.6273 221.9519
  -4.231  -0.1652   0.00817   0.00129  -0.0141   0.8013   0.4629  44.9569 222.1741
  -4.146  -0.1557   0.00815   0.00129  -0.0140   0.7980   0.4654  45.3483 222.4110
  -4.060  -0.1462   0.00815   0.00128  -0.0139   0.7945   0.4681  45.7603 222.6722
  -3.975  -0.1367   0.00815   0.00127  -0.0138   0.7910   0.4710  46.1733 222.9463
  -3.889  -0.1272   0.00813   0.00126  -0.0137   0.7873   0.4732  46.6069 223.1624
  -3.804  -0.1179   0.00813   0.00126  -0.0136   0.7838   0.4756  47.0108 223.3880
  -3.719  -0.1084   0.00812   0.00126  -0.0135   0.7795   0.4782  47.5139 223.6411
  -3.633  -0.0990   0.00813   0.00124  -0.0133   0.7748   0.4810  48.0468 223.9145
  -3.548  -0.0896   0.00812   0.00124  -0.0132   0.7694   0.4834  48.6646 224.1430
  -3.462  -0.0804   0.00812   0.00124  -0.0131   0.7640   0.4858  49.2678 224.3758
  -3.377  -0.0711   0.00813   0.00123  -0.0129   0.7581   0.4885  49.9297 224.6352
  -3.292  -0.0617   0.00814   0.00122  -0.0128   0.7515   0.4914  50.6608 224.9137
  -3.206  -0.0525   0.00814   0.00121  -0.0126   0.7447   0.4938  51.4028 225.1426
  -3.121  -0.0434   0.00814   0.00121  -0.0124   0.7376   0.4962  52.1762 225.3720
  -3.035  -0.0343   0.00816   0.00120  -0.0122   0.7291   0.4988  53.0899 225.6242
  -2.950  -0.0253   0.00819   0.00119  -0.0120   0.7188   0.5016  54.1830 225.8901
  -2.864  -0.0164   0.00822   0.00118  -0.0118   0.7069   0.5039  55.4361 226.1144
  -2.779  -0.0079   0.00827   0.00118  -0.0115   0.6928   0.5061  56.9111 226.3264
  -2.693   0.0006   0.00834   0.00118  -0.0112   0.6758   0.5086  58.6400 226.5591
  -2.608  -0.0020   0.00943   0.00124  -0.0092   0.3499   0.5103  90.3284 226.7272
  -2.523   0.0042   0.00986   0.00131  -0.0087   0.2599   0.5128  99.6787 226.9639
  -2.437   0.0128   0.00998   0.00135  -0.0086   0.2404   0.5149 101.8261 227.1652
  -2.266   0.0307   0.01013   0.00142  -0.0083   0.2224   0.5197 103.8572 227.6257
  -2.181   0.0400   0.01019   0.00144  -0.0083   0.2164   0.5224 104.5535 227.8869
  -2.095   0.0491   0.01024   0.00147  -0.0082   0.2114   0.5247 105.1295 228.1105
  -2.010   0.0584   0.01028   0.00150  -0.0081   0.2068   0.5270 105.6646 228.3286
  -1.925   0.0676   0.01033   0.00152  -0.0080   0.2031   0.5295 106.1055 228.5700
  -1.839   0.0770   0.01037   0.00155  -0.0079   0.1994   0.5322 106.5431 228.8327
  -1.754   0.0862   0.01043   0.00157  -0.0079   0.1963   0.5347 106.9120 229.0726
  -1.668   0.0955   0.01046   0.00160  -0.0078   0.1932   0.5370 107.2836 229.2903
  -1.583   0.1048   0.01049   0.00163  -0.0077   0.1902   0.5395 107.6474 229.5330
  -1.498   0.1139   0.01055   0.00165  -0.0076   0.1876   0.5423 107.9633 229.8013
  -1.412   0.1234   0.01058   0.00168  -0.0076   0.1848   0.5450 108.3102 230.0594
  -1.327   0.1327   0.01061   0.00170  -0.0075   0.1820   0.5473 108.6486 230.2875
  -1.241   0.1418   0.01066   0.00173  -0.0074   0.1796   0.5500 108.9476 230.5437
  -1.156   0.1513   0.01070   0.00175  -0.0074   0.1770   0.5529 109.2785 230.8265
  -1.070   0.1607   0.01073   0.00177  -0.0073   0.1744   0.5556 109.6009 231.0870
  -0.985   0.1699   0.01077   0.00180  -0.0072   0.1721   0.5581 109.8831 231.3283
  -0.899   0.1791   0.01081   0.00183  -0.0072   0.1698   0.5609 110.1732 231.6014
  -0.814   0.1886   0.01084   0.00185  -0.0071   0.1674   0.5640 110.4849 231.9007
  -0.729   0.1979   0.01088   0.00187  -0.0071   0.1652   0.5667 110.7589 232.1580
  -0.643   0.2069   0.01094   0.00190  -0.0070   0.1634   0.5694 110.9943 232.4199
  -0.558   0.2164   0.01097   0.00193  -0.0069   0.1613   0.5724 111.2688 232.7177
  -0.472   0.2258   0.01101   0.00196  -0.0069   0.1592   0.5756 111.5386 233.0231
  -0.387   0.2351   0.01104   0.00199  -0.0068   0.1573   0.5781 111.7797 233.2705
  -0.301   0.2440   0.01112   0.00202  -0.0067   0.1556   0.5810 112.0039 233.5505
  -0.216   0.2536   0.01114   0.00205  -0.0067   0.1535   0.5842 112.2860 233.8623
  -0.131   0.2630   0.01117   0.00208  -0.0066   0.1513   0.5870 112.5699 234.1360
  -0.045   0.2722   0.01121   0.00210  -0.0066   0.1494   0.5898 112.8249 234.4032
   0.040   0.2814   0.01128   0.00213  -0.0065   0.1475   0.5928 113.0734 234.6987
   0.126   0.2909   0.01131   0.00215  -0.0065   0.1454   0.5960 113.3685 235.0135
   0.211   0.3002   0.01134   0.00218  -0.0064   0.1434   0.5985 113.6392 235.2571
   0.296   0.3094   0.01140   0.00220  -0.0063   0.1416   0.6013 113.8744 235.5322
   0.382   0.3186   0.01146   0.00223  -0.0063   0.1399   0.6044 114.1127 235.8366
   0.467   0.3280   0.01149   0.00227  -0.0062   0.1379   0.6072 114.3800 236.1131
