#      x          Cp  
     1.00000    0.21585
     0.99168    0.19297
     0.98039    0.16125
     0.96732    0.12533
     0.95293    0.08664
     0.93779    0.04795
     0.92228    0.01467
     0.90645   -0.00929
     0.89024   -0.02543
     0.87360   -0.03782
     0.85662   -0.04929
     0.83942   -0.06104
     0.82211   -0.07321
     0.80477   -0.08532
     0.78748   -0.09714
     0.77025   -0.10934
     0.75307   -0.12307
     0.73591   -0.13893
     0.71872   -0.15661
     0.70149   -0.17546
     0.68421   -0.19531
     0.66691   -0.21653
     0.64960   -0.23936
     0.63231   -0.26349
     0.61510   -0.28821
     0.59799   -0.31291
     0.58098   -0.33685
     0.56412   -0.36204
     0.54742   -0.37824
     0.53062   -0.41131
     0.51379   -0.43989
     0.49698   -0.46842
     0.48019   -0.49657
     0.46342   -0.52448
     0.44668   -0.55221
     0.42995   -0.57998
     0.41323   -0.60791
     0.39653   -0.63648
     0.37987   -0.66613
     0.36326   -0.69833
     0.34679   -0.73812
     0.33054   -0.80995
     0.31461   -0.95838
     0.29903   -0.99835
     0.28378   -1.02518
     0.26882   -1.05621
     0.25404   -1.08589
     0.23934   -1.10960
     0.22466   -1.12643
     0.20995   -1.13906
     0.19521   -1.15035
     0.18048   -1.16246
     0.16582   -1.17657
     0.15129   -1.19358
     0.13697   -1.21404
     0.12298   -1.23778
     0.10943   -1.26431
     0.09646   -1.29363
     0.08424   -1.32672
     0.07294   -1.36451
     0.06273   -1.40714
     0.05368   -1.45375
     0.04578   -1.50333
     0.03895   -1.55459
     0.03306   -1.60598
     0.02798   -1.65713
     0.02358   -1.70600
     0.01975   -1.75276
     0.01641   -1.79478
     0.01349   -1.83162
     0.01093   -1.85880
     0.00868   -1.87446
     0.00673   -1.87251
     0.00504   -1.84612
     0.00360   -1.78801
     0.00240   -1.68603
     0.00143   -1.53447
     0.00070   -1.32246
     0.00021   -1.06369
    -0.00006   -0.76064
    -0.00009   -0.39453
     0.00008   -0.06136
     0.00046    0.23265
     0.00109    0.50479
     0.00197    0.71912
     0.00310    0.86863
     0.00448    0.95733
     0.00612    0.99553
     0.00801    0.99672
     0.01016    0.97228
     0.01259    0.93155
     0.01531    0.88049
     0.01838    0.82422
     0.02182    0.76480
     0.02571    0.70495
     0.03011    0.64521
     0.03512    0.58679
     0.04085    0.53009
     0.04743    0.47574
     0.05498    0.42437
     0.06364    0.37684
     0.07347    0.33398
     0.08451    0.29671
     0.09667    0.26541
     0.10984    0.23999
     0.12385    0.21978
     0.13853    0.20394
     0.15374    0.19234
     0.16939    0.18492
     0.18542    0.18137
     0.20181    0.18093
     0.21850    0.18274
     0.23536    0.18527
     0.25215    0.18573
     0.26886    0.18090
     0.28561    0.16897
     0.30250    0.15098
     0.31949    0.13040
     0.33640    0.11029
     0.35318    0.09405
     0.36991    0.08167
     0.38665    0.07211
     0.40344    0.06458
     0.42029    0.05830
     0.43719    0.05279
     0.45415    0.04762
     0.47114    0.04253
     0.48814    0.03730
     0.50514    0.03178
     0.52208    0.02597
     0.53890    0.01858
     0.55549    0.01291
     0.57209    0.01299
     0.58885    0.00920
     0.60569    0.00565
     0.62254    0.00177
     0.63934   -0.00209
     0.65608   -0.00543
     0.67276   -0.00773
     0.68939   -0.00879
     0.70598   -0.00866
     0.72252   -0.00742
     0.73902   -0.00473
     0.75548    0.00002
     0.77194    0.00718
     0.78845    0.01637
     0.80501    0.02673
     0.82163    0.03741
     0.83827    0.04751
     0.85496    0.05583
     0.87168    0.06211
     0.88839    0.06708
     0.90491    0.07088
     0.92112    0.07421
     0.93703    0.07766
     0.95255    0.08139
     0.96720    0.08522
     0.98037    0.10266
     0.99169    0.17857
     1.00000    0.21585
