#      x          Cp  
     1.00000    0.14914
     0.99153    0.13811
     0.97996    0.12255
     0.96650    0.10615
     0.95153    0.08983
     0.93563    0.07396
     0.91928    0.05739
     0.90266    0.03945
     0.88585    0.02111
     0.86900    0.00320
     0.85220   -0.01495
     0.83548   -0.03478
     0.81877   -0.05707
     0.80203   -0.08173
     0.78528   -0.10887
     0.76857   -0.13965
     0.75192   -0.17585
     0.73548   -0.21797
     0.71948   -0.26353
     0.70397   -0.30782
     0.68881   -0.34529
     0.67382   -0.37183
     0.65880   -0.38557
     0.64357   -0.38767
     0.62802   -0.38175
     0.61216   -0.37245
     0.59616   -0.36354
     0.58036   -0.35927
     0.56530   -0.35022
     0.55110   -0.37819
     0.53637   -0.33840
     0.52045   -0.32210
     0.50372   -0.30661
     0.48661   -0.29566
     0.46931   -0.28827
     0.45192   -0.28382
     0.43449   -0.28078
     0.41713   -0.27778
     0.39995   -0.27352
     0.38298   -0.26890
     0.36620   -0.27011
     0.34954   -0.29351
     0.33290   -0.36633
     0.31627   -0.51705
     0.29996   -0.70493
     0.28408   -0.71850
     0.26845   -0.72572
     0.25277   -0.73160
     0.23677   -0.73680
     0.22057   -0.74203
     0.20460   -0.74814
     0.18904   -0.75629
     0.17390   -0.76808
     0.15920   -0.78586
     0.14493   -0.81289
     0.13110   -0.85145
     0.11774   -0.90108
     0.10493   -0.95941
     0.09282   -1.02076
     0.08157   -1.08060
     0.07130   -1.13372
     0.06204   -1.17353
     0.05378   -1.19592
     0.04644   -1.20127
     0.03996   -1.19347
     0.03426   -1.17824
     0.02924   -1.15930
     0.02482   -1.13791
     0.02093   -1.11328
     0.01749   -1.08339
     0.01445   -1.04539
     0.01176   -0.99530
     0.00938   -0.92952
     0.00730   -0.84218
     0.00549   -0.72843
     0.00395   -0.58355
     0.00266   -0.40305
     0.00163   -0.19072
     0.00085    0.04438
     0.00034    0.28656
     0.00006    0.50773
     0.00000    0.69959
     0.00019    0.85198
     0.00064    0.95265
     0.00137    0.99654
     0.00237    0.99228
     0.00365    0.95202
     0.00522    0.89061
     0.00707    0.81749
     0.00922    0.74144
     0.01169    0.66648
     0.01453    0.59560
     0.01778    0.53029
     0.02151    0.47153
     0.02582    0.41975
     0.03084    0.37542
     0.03674    0.33796
     0.04374    0.30543
     0.05208    0.27303
     0.06191    0.23466
     0.07325    0.19034
     0.08595    0.14797
     0.09983    0.11187
     0.11467    0.07834
     0.13011    0.04169
     0.14584    0.00057
     0.16159   -0.04336
     0.17722   -0.08942
     0.19261   -0.13802
     0.20765   -0.18800
     0.22232   -0.23524
     0.23669   -0.27417
     0.25090   -0.29987
     0.26511   -0.31002
     0.27951   -0.30540
     0.29424   -0.28944
     0.30946   -0.26685
     0.32527   -0.24164
     0.34173   -0.21753
     0.35859   -0.19685
     0.37557   -0.17886
     0.39252   -0.16294
     0.40935   -0.14826
     0.42605   -0.13401
     0.44266   -0.11979
     0.45920   -0.10574
     0.47571   -0.09255
     0.49221   -0.08091
     0.50869   -0.07090
     0.52507   -0.06251
     0.54110   -0.05598
     0.55693   -0.05035
     0.57313   -0.04521
     0.58984   -0.04064
     0.60668   -0.03658
     0.62327   -0.03293
     0.63945   -0.02949
     0.65524   -0.02604
     0.67084   -0.02232
     0.68654   -0.01817
     0.70259   -0.01347
     0.71912   -0.00821
     0.73597   -0.00258
     0.75284    0.00312
     0.76964    0.00866
     0.78641    0.01351
     0.80313    0.01655
     0.81981    0.01779
     0.83644    0.01813
     0.85308    0.01865
     0.86977    0.02239
     0.88648    0.02933
     0.90310    0.03853
     0.91952    0.05063
     0.93569    0.06613
     0.95145    0.08422
     0.96636    0.10309
     0.97985    0.12117
     0.99147    0.13748
     1.00000    0.14914
