#      x          Cp  
     1.00000    0.10805
     0.99155    0.09538
     0.98001    0.07659
     0.96662    0.05530
     0.95185    0.03226
     0.93630    0.00936
     0.92036   -0.01049
     0.90410   -0.02548
     0.88749   -0.03635
     0.87060   -0.04503
     0.85361   -0.05347
     0.83667   -0.06321
     0.81976   -0.07478
     0.80287   -0.08776
     0.78601   -0.10182
     0.76921   -0.11763
     0.75243   -0.13657
     0.73558   -0.15954
     0.71861   -0.18616
     0.70161   -0.21462
     0.68470   -0.24263
     0.66790   -0.26866
     0.65114   -0.29228
     0.63442   -0.31395
     0.61775   -0.33461
     0.60128   -0.35533
     0.58527   -0.37640
     0.57015   -0.40365
     0.55611   -0.42235
     0.54244   -0.37998
     0.52849   -0.41549
     0.51326   -0.43337
     0.49711   -0.45680
     0.48045   -0.48064
     0.46356   -0.50620
     0.44660   -0.53324
     0.42966   -0.56161
     0.41279   -0.59099
     0.39599   -0.62092
     0.37929   -0.65089
     0.36268   -0.68015
     0.34614   -0.70834
     0.32964   -0.73392
     0.31315   -0.76160
     0.29672   -0.80053
     0.28037   -0.87161
     0.26414   -1.00924
     0.24807   -1.16398
     0.23218   -1.18703
     0.21650   -1.21055
     0.20103   -1.23602
     0.18578   -1.26473
     0.17077   -1.29773
     0.15603   -1.33549
     0.14159   -1.37865
     0.12752   -1.42747
     0.11389   -1.48124
     0.10078   -1.53923
     0.08833   -1.60173
     0.07673   -1.66916
     0.06615   -1.74061
     0.05670   -1.81368
     0.04838   -1.88588
     0.04115   -1.95617
     0.03489   -2.02512
     0.02948   -2.09366
     0.02480   -2.16185
     0.02074   -2.22973
     0.01721   -2.29537
     0.01413   -2.35761
     0.01144   -2.41221
     0.00908   -2.45563
     0.00704   -2.48114
     0.00528   -2.47962
     0.00378   -2.44139
     0.00253   -2.35004
     0.00153   -2.19607
     0.00078   -1.96798
     0.00027   -1.67389
    -0.00001   -1.32441
    -0.00005   -0.90493
     0.00012   -0.50010
     0.00052   -0.12864
     0.00116    0.22275
     0.00207    0.51084
     0.00324    0.72752
     0.00469    0.87167
     0.00639    0.95637
     0.00838    0.99400
     0.01066    0.99843
     0.01324    0.97952
     0.01618    0.94553
     0.01951    0.90115
     0.02331    0.85119
     0.02765    0.79748
     0.03264    0.74263
     0.03841    0.68767
     0.04514    0.63364
     0.05299    0.58091
     0.06212    0.52936
     0.07260    0.47949
     0.08441    0.43318
     0.09741    0.39262
     0.11146    0.35808
     0.12634    0.32751
     0.14182    0.29898
     0.15770    0.27243
     0.17383    0.24836
     0.19016    0.22647
     0.20661    0.20593
     0.22312    0.18635
     0.23965    0.16802
     0.25619    0.15135
     0.27275    0.13658
     0.28934    0.12364
     0.30597    0.11250
     0.32266    0.10317
     0.33946    0.09574
     0.35635    0.08799
     0.37326    0.08006
     0.39016    0.07217
     0.40705    0.06454
     0.42390    0.05743
     0.44072    0.05101
     0.45749    0.04545
     0.47418    0.04084
     0.49072    0.03719
     0.50698    0.03446
     0.52266    0.03221
     0.53734    0.03088
     0.55044    0.02329
     0.56212    0.05214
     0.57428    0.04832
     0.58804    0.04954
     0.60325    0.04914
     0.61949    0.04929
     0.63632    0.04920
     0.65345    0.04843
     0.67070    0.04623
     0.68794    0.04212
     0.70505    0.03625
     0.72192    0.02980
     0.73852    0.02469
     0.75492    0.02282
     0.77121    0.02509
     0.78749    0.03109
     0.80380    0.03975
     0.82011    0.05021
     0.83643    0.06169
     0.85281    0.07272
     0.86930    0.08150
     0.88597    0.08780
     0.90270    0.09282
     0.91928    0.09671
     0.93561    0.09983
     0.95152    0.10241
     0.96652    0.10448
     0.98000    0.10604
     0.99156    0.10719
     1.00000    0.10805
