#      x          Cp  
     1.00000    0.09644
     0.99152    0.08806
     0.97991    0.07521
     0.96640    0.06178
     0.95133    0.04845
     0.93525    0.03573
     0.91865    0.02309
     0.90183    0.01044
     0.88495   -0.00143
     0.86822   -0.01243
     0.85171   -0.02411
     0.83538   -0.03844
     0.81910   -0.05627
     0.80278   -0.07723
     0.78643   -0.10105
     0.77007   -0.12876
     0.75370   -0.16242
     0.73733   -0.20350
     0.72116   -0.25044
     0.70541   -0.29838
     0.69003   -0.34158
     0.67486   -0.37542
     0.65969   -0.39755
     0.64433   -0.40883
     0.62867   -0.41225
     0.61267   -0.41221
     0.59643   -0.41306
     0.58016   -0.41563
     0.56418   -0.43320
     0.54843   -0.42036
     0.53221   -0.40339
     0.51542   -0.39790
     0.49829   -0.39542
     0.48103   -0.39754
     0.46370   -0.40412
     0.44634   -0.41488
     0.42900   -0.42902
     0.41181   -0.44505
     0.39482   -0.46092
     0.37803   -0.47393
     0.36139   -0.48102
     0.34483   -0.47895
     0.32819   -0.46329
     0.31152   -0.44761
     0.29515   -0.44047
     0.27911   -0.44913
     0.26322   -0.48076
     0.24721   -0.54134
     0.23094   -0.64303
     0.21471   -0.81700
     0.19886   -1.09700
     0.18342   -1.24621
     0.16839   -1.26105
     0.15378   -1.27654
     0.13959   -1.29536
     0.12585   -1.32059
     0.11259   -1.35578
     0.09994   -1.40421
     0.08805   -1.46644
     0.07709   -1.54192
     0.06714   -1.62464
     0.05822   -1.70212
     0.05030   -1.76535
     0.04329   -1.81421
     0.03713   -1.85284
     0.03173   -1.88705
     0.02698   -1.92024
     0.02281   -1.95287
     0.01913   -1.98400
     0.01589   -2.01094
     0.01303   -2.02978
     0.01050   -2.03626
     0.00828   -2.02252
     0.00635   -1.98111
     0.00468   -1.90106
     0.00327   -1.76946
     0.00211   -1.57854
     0.00122   -1.32230
     0.00057   -1.00768
     0.00017   -0.66016
     0.00001   -0.31265
     0.00006    0.02589
     0.00036    0.33744
     0.00092    0.59657
     0.00175    0.78900
     0.00285    0.91286
     0.00423    0.97896
     0.00589    0.99983
     0.00783    0.98941
     0.01008    0.95786
     0.01266    0.91404
     0.01562    0.86239
     0.01901    0.80789
     0.02290    0.75221
     0.02741    0.69809
     0.03268    0.64641
     0.03888    0.59795
     0.04624    0.55158
     0.05498    0.50388
     0.06521    0.45147
     0.07688    0.39686
     0.08983    0.34647
     0.10384    0.30212
     0.11870    0.26011
     0.13409    0.21664
     0.14972    0.17148
     0.16540    0.12569
     0.18100    0.07898
     0.19638    0.03057
     0.21144   -0.01855
     0.22619   -0.06465
     0.24068   -0.10294
     0.25505   -0.12940
     0.26947   -0.14241
     0.28410   -0.14281
     0.29909   -0.13356
     0.31456   -0.11847
     0.33060   -0.10013
     0.34722   -0.08431
     0.36411   -0.07331
     0.38104   -0.06630
     0.39791   -0.06207
     0.41464   -0.05891
     0.43126   -0.05519
     0.44779   -0.04969
     0.46425   -0.04172
     0.48067   -0.03115
     0.49706   -0.01847
     0.51337   -0.00482
     0.52945    0.00829
     0.54498    0.01968
     0.56029    0.02894
     0.57650    0.03754
     0.59321    0.04581
     0.61003    0.05349
     0.62661    0.06050
     0.64281    0.06693
     0.65869    0.07304
     0.67445    0.07902
     0.69037    0.08453
     0.70664    0.08647
     0.72325    0.08024
     0.73986    0.06621
     0.75631    0.05010
     0.77264    0.03687
     0.78891    0.02816
     0.80512    0.02386
     0.82125    0.02430
     0.83733    0.03042
     0.85346    0.04193
     0.86973    0.05610
     0.88618    0.06929
     0.90271    0.07918
     0.91916    0.08548
     0.93542    0.08973
     0.95125    0.09264
     0.96622    0.09443
     0.97977    0.09547
     0.99144    0.09605
     1.00000    0.09644
