=== Control Points + Offsets ===
0.0000000000, 0.0748076749, 0.0748076749
0.0666666667, 0.0737714679, 0.0676603633
0.1333333333, 0.0652513469, 0.0541402642
0.2000000000, 0.0513941556, 0.0363941777
0.2666666667, 0.0357591842, 0.0179814300
0.6666666667, 0.0185127854, 0.0024634327
0.7500000000, 0.0045150759, -0.0086793685
0.8333333333, -0.0068844270, -0.0164523093
0.9166666667, -0.0171049941, -0.0222747394
1.0000000000, -0.0258428565, -0.0258428565
