#      x          Cp  
     1.00000    0.15081
     0.99163    0.13682
     0.98026    0.11650
     0.96711    0.09208
     0.95260    0.06413
     0.93734    0.03455
     0.92171    0.00689
     0.90574   -0.01605
     0.88935   -0.03445
     0.87250   -0.05026
     0.85528   -0.06512
     0.83785   -0.07993
     0.82033   -0.09490
     0.80281   -0.10983
     0.78533   -0.12466
     0.76793   -0.13995
     0.75059   -0.15655
     0.73326   -0.17490
     0.71591   -0.19488
     0.69851   -0.21620
     0.68109   -0.23893
     0.66363   -0.26347
     0.64616   -0.29002
     0.62871   -0.31822
     0.61140   -0.34732
     0.59430   -0.37687
     0.57757   -0.40531
     0.56142   -0.43886
     0.54546   -0.44295
     0.52944   -0.48121
     0.51293   -0.51544
     0.49616   -0.55075
     0.47928   -0.58596
     0.46237   -0.62140
     0.44546   -0.65716
     0.42856   -0.69371
     0.41167   -0.73189
     0.39480   -0.77367
     0.37797   -0.82291
     0.36123   -0.88586
     0.34464   -0.97053
     0.32830   -1.08506
     0.31234   -1.22336
     0.29677   -1.32140
     0.28157   -1.34414
     0.26667   -1.36963
     0.25198   -1.39799
     0.23740   -1.42750
     0.22286   -1.45644
     0.20832   -1.48426
     0.19379   -1.51172
     0.17930   -1.53964
     0.16489   -1.56906
     0.15063   -1.60100
     0.13658   -1.63620
     0.12285   -1.67490
     0.10953   -1.71756
     0.09673   -1.76567
     0.08458   -1.82146
     0.07329   -1.88603
     0.06301   -1.95855
     0.05387   -2.03727
     0.04588   -2.12075
     0.03898   -2.20823
     0.03303   -2.29926
     0.02791   -2.39364
     0.02349   -2.49081
     0.01965   -2.59021
     0.01630   -2.69061
     0.01337   -2.79073
     0.01081   -2.88761
     0.00858   -2.97854
     0.00663   -3.05642
     0.00494   -3.11544
     0.00351   -3.14269
     0.00231   -3.12564
     0.00135   -3.04560
     0.00062   -2.89485
     0.00012   -2.66169
    -0.00014   -2.29880
    -0.00016   -1.81869
     0.00002   -1.35936
     0.00042   -0.92027
     0.00107   -0.45000
     0.00197   -0.02851
     0.00313    0.32161
     0.00454    0.58723
     0.00621    0.77457
     0.00813    0.89460
     0.01031    0.96401
     0.01276    0.99489
     0.01551    0.99883
     0.01858    0.98347
     0.02202    0.95508
     0.02588    0.91719
     0.03024    0.87347
     0.03518    0.82531
     0.04081    0.77491
     0.04724    0.72317
     0.05461    0.67165
     0.06305    0.62170
     0.07266    0.57491
     0.08350    0.53279
     0.09556    0.49632
     0.10878    0.46577
     0.12302    0.44030
     0.13810    0.41869
     0.15381    0.40047
     0.17001    0.38599
     0.18661    0.37521
     0.20353    0.36729
     0.22059    0.36119
     0.23754    0.35564
     0.25429    0.34854
     0.27095    0.33743
     0.28769    0.32074
     0.30466    0.29905
     0.32179    0.27505
     0.33889    0.25167
     0.35588    0.23161
     0.37285    0.21491
     0.38983    0.20086
     0.40686    0.18874
     0.42395    0.17788
     0.44109    0.16779
     0.45826    0.15808
     0.47542    0.14848
     0.49251    0.13881
     0.50943    0.12884
     0.52600    0.11900
     0.54193    0.10495
     0.55675    0.10378
     0.57136    0.10446
     0.58692    0.09653
     0.60322    0.08970
     0.61988    0.08234
     0.63668    0.07496
     0.65349    0.06804
     0.67026    0.06216
     0.68700    0.05762
     0.70370    0.05444
     0.72037    0.05252
     0.73700    0.05195
     0.75359    0.05316
     0.77018    0.05641
     0.78682    0.06152
     0.80351    0.06798
     0.82027    0.07538
     0.83705    0.08361
     0.85387    0.09257
     0.87074    0.10183
     0.88761    0.11066
     0.90427    0.11841
     0.92060    0.12500
     0.93663    0.13070
     0.95225    0.13580
     0.96701    0.14047
     0.98026    0.14468
     0.99165    0.14836
     1.00000    0.15081
