#      x          Cp  
     1.00000    0.09053
     0.99162    0.07850
     0.98018    0.06052
     0.96695    0.04055
     0.95238    0.01921
     0.93707   -0.00182
     0.92137   -0.01980
     0.90538   -0.03305
     0.88907   -0.04231
     0.87246   -0.04945
     0.85568   -0.05621
     0.83891   -0.06393
     0.82217   -0.07311
     0.80544   -0.08344
     0.78876   -0.09463
     0.77214   -0.10721
     0.75556   -0.12237
     0.73894   -0.14093
     0.72222   -0.16269
     0.70547   -0.18616
     0.68880   -0.20933
     0.67223   -0.23071
     0.65572   -0.24969
     0.63924   -0.26644
     0.62280   -0.28159
     0.60651   -0.29578
     0.59058   -0.30881
     0.57538   -0.32243
     0.56126   -0.32910
     0.54749   -0.37020
     0.53257   -0.36910
     0.51675   -0.37967
     0.50042   -0.39006
     0.48384   -0.40163
     0.46714   -0.41385
     0.45041   -0.42647
     0.43368   -0.43963
     0.41699   -0.45463
     0.40035   -0.47493
     0.38377   -0.50819
     0.36725   -0.56792
     0.35079   -0.67109
     0.33438   -0.82163
     0.31797   -0.88295
     0.30157   -0.89603
     0.28520   -0.90857
     0.26887   -0.92110
     0.25264   -0.93407
     0.23653   -0.94798
     0.22059   -0.96345
     0.20485   -0.98123
     0.18932   -1.00225
     0.17403   -1.02757
     0.15903   -1.05831
     0.14436   -1.09523
     0.13007   -1.13848
     0.11625   -1.18849
     0.10297   -1.24474
     0.09040   -1.30619
     0.07871   -1.37152
     0.06806   -1.43828
     0.05851   -1.50288
     0.05009   -1.56223
     0.04272   -1.61547
     0.03631   -1.66387
     0.03076   -1.70897
     0.02595   -1.75169
     0.02176   -1.79177
     0.01811   -1.82794
     0.01492   -1.85801
     0.01213   -1.87904
     0.00969   -1.88617
     0.00756   -1.87463
     0.00572   -1.83536
     0.00414   -1.76034
     0.00283   -1.63946
     0.00177   -1.46187
     0.00096   -1.22680
     0.00040   -0.93969
     0.00008   -0.62176
    -0.00002   -0.28507
     0.00010    0.04075
     0.00044    0.33033
     0.00103    0.58251
     0.00188    0.77531
     0.00299    0.90370
     0.00437    0.97485
     0.00602    0.99942
     0.00795    0.99097
     0.01016    0.95949
     0.01270    0.91440
     0.01559    0.86016
     0.01888    0.80194
     0.02264    0.74166
     0.02696    0.68160
     0.03195    0.62290
     0.03775    0.56645
     0.04453    0.51244
     0.05246    0.46036
     0.06169    0.40898
     0.07225    0.35806
     0.08406    0.30969
     0.09693    0.26657
     0.11067    0.22922
     0.12508    0.19626
     0.13997    0.16609
     0.15517    0.13833
     0.17059    0.11320
     0.18615    0.09081
     0.20183    0.07089
     0.21759    0.05316
     0.23340    0.03758
     0.24927    0.02428
     0.26520    0.01345
     0.28121    0.00506
     0.29731   -0.00120
     0.31351   -0.00576
     0.32983   -0.00895
     0.34624   -0.01156
     0.36272   -0.01410
     0.37922   -0.01646
     0.39574   -0.01847
     0.41227   -0.01998
     0.42880   -0.02081
     0.44534   -0.02088
     0.46188   -0.02013
     0.47841   -0.01852
     0.49490   -0.01612
     0.51127   -0.01281
     0.52732   -0.00950
     0.54275   -0.00288
     0.55812   -0.00880
     0.57377   -0.00660
     0.59000   -0.00413
     0.60663   -0.00131
     0.62348    0.00162
     0.64047    0.00438
     0.65753    0.00652
     0.67458    0.00765
     0.69157    0.00759
     0.70839    0.00667
     0.72498    0.00584
     0.74133    0.00639
     0.75752    0.00941
     0.77364    0.01518
     0.78975    0.02317
     0.80590    0.03240
     0.82208    0.04200
     0.83827    0.05119
     0.85452    0.05918
     0.87088    0.06557
     0.88737    0.07076
     0.90388    0.07517
     0.92022    0.07879
     0.93632    0.08184
     0.95201    0.08444
     0.96682    0.08659
     0.98015    0.08829
     0.99162    0.08959
     1.00000    0.09053
