#      x          Cp  
     1.00000    0.20622
     0.99076    0.18371
     0.97812    0.15140
     0.96347    0.11362
     0.94741    0.07204
     0.93067    0.03162
     0.91352    0.00037
     0.89587   -0.01924
     0.87761   -0.03169
     0.85884   -0.04190
     0.83983   -0.05257
     0.82080   -0.06435
     0.80183   -0.07647
     0.78300   -0.08878
     0.76433   -0.10319
     0.74574   -0.12212
     0.72709   -0.14635
     0.70826   -0.17458
     0.68928   -0.20515
     0.67022   -0.23735
     0.65125   -0.27122
     0.63266   -0.30649
     0.61487   -0.34241
     0.59844   -0.37842
     0.58393   -0.41539
     0.57167   -0.45429
     0.56154   -0.51875
     0.55335   -0.55372
     0.54626   -0.34396
     0.53941   -0.27257
     0.53195   -0.37462
     0.52319   -0.41008
     0.51272   -0.44044
     0.50010   -0.48200
     0.48530   -0.52416
     0.46879   -0.57128
     0.45121   -0.62216
     0.43313   -0.67603
     0.41488   -0.73206
     0.39664   -0.78990
     0.37848   -0.84960
     0.36046   -0.91155
     0.34262   -0.97623
     0.32500   -1.04133
     0.30767   -1.11722
     0.29075   -1.21145
     0.27424   -1.36340
     0.25810   -1.47133
     0.24223   -1.50687
     0.22659   -1.54711
     0.21115   -1.58824
     0.19588   -1.62627
     0.18078   -1.65784
     0.16584   -1.68221
     0.15108   -1.70256
     0.13655   -1.72095
     0.12235   -1.73701
     0.10856   -1.74598
     0.09526   -1.74759
     0.08262   -1.74795
     0.07084   -1.75753
     0.06017   -1.78387
     0.05077   -1.82864
     0.04265   -1.88814
     0.03573   -1.95754
     0.02983   -2.03250
     0.02481   -2.11000
     0.02050   -2.18861
     0.01680   -2.26625
     0.01359   -2.34191
     0.01082   -2.41284
     0.00841   -2.47625
     0.00634   -2.52611
     0.00457   -2.55616
     0.00308   -2.55345
     0.00186   -2.50527
     0.00091   -2.39791
     0.00022   -2.23245
    -0.00018   -1.94797
    -0.00030   -1.47787
    -0.00017   -1.02064
     0.00021   -0.61877
     0.00087   -0.18265
     0.00185    0.22507
     0.00314    0.54156
     0.00473    0.76532
     0.00661    0.90323
     0.00878    0.97511
     0.01124    0.99936
     0.01401    0.99197
     0.01712    0.96398
     0.02060    0.92358
     0.02451    0.87528
     0.02891    0.82313
     0.03390    0.76871
     0.03959    0.71395
     0.04610    0.65989
     0.05359    0.60794
     0.06222    0.55986
     0.07216    0.51777
     0.08354    0.48364
     0.09650    0.45868
     0.11107    0.44246
     0.12722    0.43159
     0.14466    0.42177
     0.16292    0.41276
     0.18144    0.40628
     0.19985    0.40037
     0.21809    0.39212
     0.23623    0.38102
     0.25437    0.36682
     0.27263    0.34809
     0.29117    0.32403
     0.31004    0.29678
     0.32909    0.27142
     0.34819    0.24952
     0.36727    0.22858
     0.38630    0.20894
     0.40525    0.19006
     0.42406    0.17167
     0.44264    0.15368
     0.46082    0.13629
     0.47826    0.11979
     0.49451    0.10455
     0.50902    0.09063
     0.52145    0.07817
     0.53175    0.06496
     0.54027    0.06362
     0.54740   -0.00872
     0.55346    0.04599
     0.55901    0.07921
     0.56469    0.08021
     0.57105    0.08581
     0.57845    0.09169
     0.58724    0.09827
     0.59788    0.10157
     0.61071    0.09745
     0.62563    0.08607
     0.64216    0.07282
     0.65967    0.05992
     0.67765    0.04825
     0.69580    0.03776
     0.71392    0.02834
     0.73191    0.02079
     0.74977    0.01707
     0.76756    0.01886
     0.78540    0.02587
     0.80335    0.03604
     0.82143    0.04776
     0.83959    0.06060
     0.85784    0.07355
     0.87618    0.08418
     0.89447    0.09196
     0.91241    0.09847
     0.92993    0.10454
     0.94705    0.12211
     0.96340    0.17471
     0.97816    0.19150
     0.99080    0.20434
     1.00000    0.20622
