=== Control Points + Offsets ===
0.0000000000, 0.0762636240, 0.0762636240
0.0666666667, 0.0765085060, 0.0703974013
0.1333333333, 0.0700676919, 0.0589566092
0.2000000000, 0.0574813498, 0.0424813719
0.2666666667, 0.0396436608, 0.0218659066
0.6666666667, 0.0149562175, -0.0010931352
0.7500000000, -0.0097210398, -0.0229154842
0.8333333333, -0.0294295193, -0.0389974016
0.9166666667, -0.0416922633, -0.0468620087
1.0000000000, -0.0487860971, -0.0487860971
