#      x          Cp  
     1.00000    0.20589
     0.99081    0.18507
     0.97824    0.15511
     0.96369    0.11980
     0.94773    0.08060
     0.93106    0.04213
     0.91397    0.01178
     0.89638   -0.00773
     0.87820   -0.02009
     0.85955   -0.02997
     0.84076   -0.04047
     0.82198   -0.05274
     0.80325   -0.06605
     0.78464   -0.07989
     0.76618   -0.09578
     0.74778   -0.11625
     0.72930   -0.14245
     0.71061   -0.17338
     0.69169   -0.20705
     0.67266   -0.24208
     0.65371   -0.27805
     0.63511   -0.31477
     0.61719   -0.35187
     0.60044   -0.38897
     0.58545   -0.42691
     0.57260   -0.46577
     0.56191   -0.52774
     0.55316   -0.55293
     0.54554   -0.36302
     0.53808   -0.32809
     0.52980   -0.43058
     0.52002   -0.44712
     0.50830   -0.49158
     0.49439   -0.53146
     0.47855   -0.57845
     0.46138   -0.62935
     0.44349   -0.68420
     0.42531   -0.74213
     0.40708   -0.80283
     0.38890   -0.86619
     0.37084   -0.93274
     0.35295   -1.00355
     0.33529   -1.07818
     0.31790   -1.15752
     0.30090   -1.24763
     0.28435   -1.34085
     0.26823   -1.44645
     0.25247   -1.59577
     0.23698   -1.67145
     0.22172   -1.70935
     0.20666   -1.74962
     0.19178   -1.78598
     0.17706   -1.81440
     0.16250   -1.83461
     0.14809   -1.85009
     0.13391   -1.86354
     0.12003   -1.87420
     0.10653   -1.87719
     0.09352   -1.87264
     0.08113   -1.86734
     0.06957   -1.87344
     0.05910   -1.90034
     0.04987   -1.95041
     0.04190   -2.01883
     0.03510   -2.09838
     0.02932   -2.18441
     0.02438   -2.27393
     0.02016   -2.36567
     0.01651   -2.45785
     0.01336   -2.54909
     0.01063   -2.63788
     0.00826   -2.72024
     0.00622   -2.79218
     0.00448   -2.84536
     0.00301   -2.87101
     0.00180   -2.85212
     0.00086   -2.77903
     0.00017   -2.64736
    -0.00023   -2.37214
    -0.00036   -1.89068
    -0.00023   -1.41169
     0.00014   -0.98522
     0.00078   -0.52117
     0.00174   -0.04247
     0.00301    0.33892
     0.00457    0.62469
     0.00642    0.81503
     0.00855    0.92799
     0.01097    0.98392
     0.01369    0.99998
     0.01672    0.98956
     0.02011    0.96166
     0.02389    0.92309
     0.02814    0.87734
     0.03294    0.82800
     0.03837    0.77620
     0.04455    0.72405
     0.05163    0.67254
     0.05975    0.62380
     0.06907    0.57990
     0.07975    0.54315
     0.09191    0.51524
     0.10568    0.49650
     0.12108    0.48488
     0.13795    0.47609
     0.15580    0.46776
     0.17398    0.46151
     0.19203    0.45688
     0.20984    0.45052
     0.22751    0.44072
     0.24517    0.42765
     0.26293    0.41071
     0.28094    0.38842
     0.29936    0.36112
     0.31816    0.33211
     0.33714    0.30660
     0.35615    0.28310
     0.37513    0.26121
     0.39404    0.24069
     0.41287    0.22102
     0.43154    0.20199
     0.44995    0.18358
     0.46789    0.16594
     0.48502    0.14943
     0.50083    0.13407
     0.51482    0.12114
     0.52672    0.10521
     0.53657    0.10272
     0.54479    0.06338
     0.55167    0.04574
     0.55777    0.10801
     0.56385    0.10995
     0.57057    0.11572
     0.57839    0.12195
     0.58770    0.12849
     0.59893    0.12810
     0.61235    0.12045
     0.62775    0.10744
     0.64461    0.09355
     0.66231    0.07987
     0.68039    0.06671
     0.69855    0.05381
     0.71661    0.04135
     0.73449    0.03077
     0.75218    0.02456
     0.76980    0.02445
     0.78744    0.02984
     0.80520    0.03852
     0.82304    0.04916
     0.84095    0.06199
     0.85895    0.07614
     0.87708    0.08822
     0.89522    0.09668
     0.91305    0.10352
     0.93046    0.10975
     0.94748    0.11585
     0.96370    0.14386
     0.97833    0.18191
     0.99086    0.20217
     1.00000    0.20589
