#      x          Cp  
     1.00000    0.07207
     0.99158    0.06385
     0.98009    0.04999
     0.96677    0.03547
     0.95206    0.02076
     0.93651    0.00710
     0.92052   -0.00396
     0.90424   -0.01153
     0.88777   -0.01603
     0.87124   -0.01886
     0.85488   -0.02215
     0.83869   -0.02799
     0.82259   -0.03719
     0.80650   -0.04917
     0.79039   -0.06318
     0.77429   -0.07954
     0.75820   -0.09977
     0.74204   -0.12528
     0.72577   -0.15612
     0.70953   -0.18986
     0.69352   -0.22254
     0.67770   -0.25074
     0.66195   -0.27261
     0.64615   -0.28820
     0.63021   -0.29900
     0.61411   -0.30686
     0.59792   -0.31403
     0.58181   -0.32240
     0.56605   -0.32779
     0.55075   -0.34921
     0.53506   -0.34158
     0.51876   -0.34279
     0.50213   -0.34487
     0.48532   -0.34864
     0.46845   -0.35434
     0.45158   -0.36362
     0.43476   -0.38063
     0.41803   -0.41412
     0.40141   -0.47853
     0.38490   -0.59043
     0.36850   -0.73548
     0.35216   -0.74761
     0.33582   -0.75892
     0.31933   -0.76987
     0.30268   -0.78064
     0.28590   -0.79144
     0.26909   -0.80251
     0.25241   -0.81423
     0.23602   -0.82728
     0.22000   -0.84269
     0.20435   -0.86176
     0.18903   -0.88579
     0.17400   -0.91564
     0.15924   -0.95120
     0.14479   -0.99294
     0.13068   -1.03981
     0.11699   -1.08976
     0.10379   -1.14139
     0.09125   -1.19449
     0.07955   -1.24878
     0.06884   -1.30203
     0.05922   -1.35044
     0.05071   -1.39089
     0.04325   -1.42319
     0.03676   -1.44919
     0.03113   -1.47125
     0.02624   -1.49014
     0.02200   -1.50613
     0.01830   -1.51708
     0.01507   -1.52130
     0.01224   -1.51494
     0.00977   -1.49416
     0.00761   -1.45341
     0.00575   -1.38560
     0.00417   -1.28406
     0.00284   -1.13931
     0.00178   -0.94786
     0.00097   -0.70992
     0.00041   -0.43474
     0.00008   -0.14707
    -0.00001    0.13749
     0.00011    0.40150
     0.00046    0.62721
     0.00107    0.80474
     0.00194    0.92421
     0.00309    0.98520
     0.00450    0.99963
     0.00619    0.97935
     0.00817    0.93685
     0.01046    0.88046
     0.01307    0.81749
     0.01607    0.75148
     0.01949    0.68581
     0.02341    0.62191
     0.02794    0.56111
     0.03320    0.50418
     0.03935    0.45137
     0.04656    0.40226
     0.05502    0.35520
     0.06484    0.30845
     0.07599    0.26250
     0.08834    0.22057
     0.10170    0.18485
     0.11587    0.15438
     0.13067    0.12676
     0.14589    0.10059
     0.16138    0.07577
     0.17706    0.05197
     0.19281    0.02832
     0.20854    0.00425
     0.22418   -0.01945
     0.23969   -0.04081
     0.25513   -0.05771
     0.27056   -0.06893
     0.28609   -0.07453
     0.30179   -0.07554
     0.31771   -0.07347
     0.33389   -0.06926
     0.35029   -0.06589
     0.36679   -0.06406
     0.38329   -0.06332
     0.39976   -0.06312
     0.41619   -0.06283
     0.43257   -0.06189
     0.44892   -0.05990
     0.46527   -0.05655
     0.48162   -0.05175
     0.49798   -0.04556
     0.51435   -0.03808
     0.53068   -0.02977
     0.54688   -0.02021
     0.56295   -0.01542
     0.57930   -0.00901
     0.59594   -0.00252
     0.61270    0.00416
     0.62941    0.01050
     0.64595    0.01586
     0.66234    0.01952
     0.67870    0.02066
     0.69513    0.01850
     0.71165    0.01297
     0.72804    0.00557
     0.74417   -0.00098
     0.76008   -0.00424
     0.77589   -0.00321
     0.79166    0.00172
     0.80741    0.00964
     0.82312    0.01978
     0.83881    0.03111
     0.85456    0.04182
     0.87050    0.05005
     0.88671    0.05570
     0.90315    0.06016
     0.91966    0.06360
     0.93600    0.06620
     0.95184    0.06818
     0.96670    0.06966
     0.98008    0.07074
     0.99159    0.07151
     1.00000    0.07207
