#      x          Cp  
     1.00000    0.12904
     0.99158    0.11846
     0.98016    0.10303
     0.96696    0.08399
     0.95242    0.06162
     0.93713    0.03710
     0.92148    0.01268
     0.90549   -0.00980
     0.88909   -0.03024
     0.87229   -0.04948
     0.85518   -0.06817
     0.83789   -0.08641
     0.82046   -0.10411
     0.80294   -0.12125
     0.78532   -0.13798
     0.76766   -0.15464
     0.75000   -0.17158
     0.73237   -0.18898
     0.71481   -0.20695
     0.69732   -0.22580
     0.67990   -0.24613
     0.66251   -0.26864
     0.64512   -0.29359
     0.62777   -0.32053
     0.61061   -0.34848
     0.59392   -0.37585
     0.57802   -0.40346
     0.56327   -0.42085
     0.54894   -0.47006
     0.53367   -0.49903
     0.51755   -0.53239
     0.50101   -0.56703
     0.48425   -0.60278
     0.46740   -0.63968
     0.45050   -0.67815
     0.43356   -0.71867
     0.41659   -0.76195
     0.39959   -0.81228
     0.38259   -0.87387
     0.36563   -0.95200
     0.34881   -1.05142
     0.33225   -1.17249
     0.31613   -1.30743
     0.30046   -1.38493
     0.28523   -1.40535
     0.27035   -1.42770
     0.25571   -1.45268
     0.24120   -1.48005
     0.22673   -1.50872
     0.21225   -1.53804
     0.19774   -1.56827
     0.18323   -1.60022
     0.16877   -1.63481
     0.15444   -1.67292
     0.14031   -1.71526
     0.12648   -1.76236
     0.11304   -1.81471
     0.10009   -1.87283
     0.08776   -1.93689
     0.07622   -2.00640
     0.06565   -2.08061
     0.05620   -2.15900
     0.04791   -2.24140
     0.04072   -2.32793
     0.03454   -2.41895
     0.02921   -2.51482
     0.02461   -2.61566
     0.02062   -2.72111
     0.01715   -2.83039
     0.01412   -2.94197
     0.01147   -3.05385
     0.00914   -3.16258
     0.00712   -3.26361
     0.00536   -3.34924
     0.00386   -3.41018
     0.00259   -3.43189
     0.00157   -3.39851
     0.00077   -3.29455
     0.00021   -3.10518
    -0.00012   -2.78720
    -0.00020   -2.31066
    -0.00007   -1.82925
     0.00027   -1.36745
     0.00085   -0.86512
     0.00169   -0.37817
     0.00280    0.04170
     0.00416    0.37744
     0.00577    0.62513
     0.00763    0.79668
     0.00975    0.90558
     0.01213    0.96818
     0.01480    0.99570
     0.01778    0.99871
     0.02111    0.98383
     0.02483    0.95680
     0.02902    0.92055
     0.03375    0.87853
     0.03912    0.83199
     0.04524    0.78305
     0.05224    0.73280
     0.06024    0.68294
     0.06936    0.63508
     0.07970    0.59087
     0.09127    0.55167
     0.10405    0.51810
     0.11793    0.48985
     0.13275    0.46583
     0.14830    0.44525
     0.16439    0.42822
     0.18090    0.41508
     0.19775    0.40548
     0.21479    0.39857
     0.23176    0.39316
     0.24848    0.38734
     0.26500    0.37858
     0.28153    0.36464
     0.29828    0.34480
     0.31531    0.32060
     0.33243    0.29470
     0.34943    0.27110
     0.36636    0.25169
     0.38332    0.23588
     0.40034    0.22287
     0.41746    0.21182
     0.43467    0.20200
     0.45196    0.19286
     0.46928    0.18397
     0.48656    0.17503
     0.50365    0.16606
     0.52034    0.15658
     0.53629    0.15087
     0.55158    0.13370
     0.56686    0.11629
     0.58274    0.11174
     0.59921    0.10365
     0.61597    0.09572
     0.63280    0.08773
     0.64959    0.08038
     0.66631    0.07445
     0.68299    0.07048
     0.69968    0.06856
     0.71642    0.06836
     0.73321    0.06945
     0.75007    0.07159
     0.76698    0.07476
     0.78396    0.07887
     0.80102    0.08371
     0.81816    0.08901
     0.83535    0.09463
     0.85257    0.10055
     0.86977    0.10680
     0.88687    0.11325
     0.90370    0.11936
     0.92014    0.12423
     0.93626    0.12716
     0.95197    0.12828
     0.96680    0.12872
     0.98013    0.12923
     0.99158    0.13024
     1.00000    0.12904
