=== Control Points + Offsets ===
0.0000000000, 0.0765740866, 0.0765740866
0.0666666667, 0.0770865393, 0.0709754347
0.1333333333, 0.0709644603, 0.0598533776
0.2000000000, 0.0583725446, 0.0433725667
0.2666666667, 0.0402762361, 0.0224984819
0.6666666667, 0.0162191526, 0.0001697999
0.7500000000, -0.0060278965, -0.0192223410
0.8333333333, -0.0231162308, -0.0326841131
0.9166666667, -0.0352004765, -0.0403702219
1.0000000000, -0.0438195872, -0.0438195872
