=== Control Points + Offsets ===
0.00000, 0.07674, 0.07674
0.06667, 0.07749, 0.07138
0.13333, 0.07186, 0.06075
0.20000, 0.05975, 0.04475
0.26667, 0.04132, 0.02354
0.66667, 0.01520, -0.00085
0.75000, -0.01056, -0.02376
0.83333, -0.03064, -0.04021
0.91667, -0.04343, -0.04860
1.00000, -0.05131, -0.05131
